ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/milestones/title,tender/milestones/code,tender/milestones/type,tender/milestones/dueDate,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/documents/id,buyer/name,fiscal_year
ocds-kjhdrl-2016_PWBNH_960_1,tender,tender,1,2021-12-09T10:43:59Z,2016_PWBNH_960_1,CS/T/BD/01/2016/8 dtd 06/07/2016,Construction of Treasury Building 3 storied R.C.C. for Treasury office at Diphu,Works,Open,Item Rate,Civil Works,2,No,No,22794662,12-Jul-2016 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,12-Aug-2016 11:00 AM,180,No,Offline,Active,Technical Evaluation,7,18-Aug-2016 11:00 AM,assessment,Price Bid Opening Date,12-Dec-2016 3:00 PM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2016
ocds-kjhdrl-2016_DOT_961_1,tender,tender,1,2021-12-09T10:43:59Z,2016_DOT_961_1,ATDC/CS/558/2016/15/1727-34 dtd. 13.07.2016,Development of Kamakhya Temple and Pilgrimage Destination in and around Guwahati under PRASAD,Works,Open,Item Rate,Civil Works,2,No,No,326234374,14-Jul-2016 11:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,18-Jul-2016 1:00 PM,225,No,Offline,Completed,AOC,2,04-Aug-2016 1:00 PM,assessment,Price Bid Opening Date,08-Aug-2016 2:30 PM,--,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,2016
ocds-kjhdrl-2016_DOT_962_1,tender,tender,1,2021-12-09T10:43:59Z,2016_DOT_962_1,ATDC/CS/561/2016/1420-27 dtd. 28.06.2016,Manas - Pobitora - Nameri - Kaziranga - Dibru Saikhowa as Wild Life Circuit in Assam under Swadesh Darshan -- Project at Manas,Works,Open,Item Rate,Composite Works,2,No,No,374901432,14-Jul-2016 5:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,20-Jul-2016 12:30 PM,225,No,Offline,Cancelled,To be Opened,2,06-Aug-2016 2:00 PM,assessment,Price Bid Opening Date,,--,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,2016
ocds-kjhdrl-2016_DOT_963_1,tender,tender,1,2021-12-09T10:43:59Z,2016_DOT_963_1,ATDC/CS/561/2016/1420-27 dtd. 28.06.2016,Manas - Pobitora - Nameri- Kaziranga- Dibru Saikhowa as Wild Life Circuit in Assam under Swadesh Darshan -- Project at Pobitora,Works,Open,Item Rate,Composite Works,2,No,No,134284741,14-Jul-2016 5:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,20-Jul-2016 12:30 PM,225,No,Offline,Completed,AOC,5,06-Aug-2016 2:00 PM,assessment,Price Bid Opening Date,21-Oct-2016 3:00 PM,--,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,2016
ocds-kjhdrl-2016_DOT_964_1,tender,tender,1,2021-12-09T10:43:59Z,2016_DOT_964_1,ATDC/CS/561/2016/1420-27 dtd. 28.06.2016,Manas -Pobitora -Nameri -Kaziranga - Dibru Saikhowa as Wild Life Circuit in Assam under Swadesh Darshan -- Project at Nameri,Works,Open,Item Rate,Composite Works,2,No,No,58914407,14-Jul-2016 5:45 PM,PreBid Meeting Date,preBidMeetingDate,engagement,20-Jul-2016 12:30 PM,225,No,Offline,Completed,AOC,3,06-Aug-2016 2:00 PM,assessment,Price Bid Opening Date,21-Oct-2016 1:00 PM,--,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,2016
ocds-kjhdrl-2016_RMSA_965_1,tender,tender,1,2021-12-09T10:43:59Z,2016_RMSA_965_1,RMSA/Esstt/Vehicle Hire Tenders/557/2015/35,Hiring of vehicles,Services,Open,Works,Miscellaneous Services,2,No,No,2000000,16-Jul-2016 9:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,21-Jul-2016 12:00 PM,180,No,Offline,Cancelled,Technical Evaluation,3,11-Aug-2016 4:00 PM,assessment,Price Bid Opening Date,01-Sep-2016 2:00 PM,--,Rashtriya Madhyamik Siksha Abhijan,2016
ocds-kjhdrl-2016_PWBNH_966_1,tender,tender,1,2021-12-09T10:43:59Z,2016_PWBNH_966_1,GMC16/2016/4 dtd. 13/07/2016,Construction of Proposed Sub-regional Science Centre and Planetarium at Kokrajhar for the year 2015-16_Balance Work  _Including Electrical works,Works,Open,Item Rate,Civil Works,2,No,No,21314000,16-Jul-2016 3:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,21-Jul-2016 2:00 PM,180,No,Offline,Active,Technical Evaluation,2,26-Jul-2016 11:00 AM,assessment,Price Bid Opening Date,06-Aug-2016 11:00 AM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2016
ocds-kjhdrl-2016_RMSA_967_1,tender,tender,1,2021-12-09T10:43:59Z,2016_RMSA_967_1,RMSA/CW/GH/CCTV/731/2016/6,Supply and Installation of CC Camera Set at Girls Hostel,Goods,Open,Supply,Electronics Equipment,2,No,No,1500000,16-Jul-2016 4:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,21-Jul-2016 2:00 PM,180,No,Offline,Active,Technical Evaluation,4,09-Aug-2016 3:00 PM,assessment,Price Bid Opening Date,01-Sep-2016 1:00 PM,--,Rashtriya Madhyamik Siksha Abhijan,2016
ocds-kjhdrl-2016_RMSA_968_1,tender,tender,1,2021-12-09T10:43:59Z,2016_RMSA_968_1,RMSA/NSQF/New Tender/715/2016/15,Procurement of Educational Services and Setting up of Labs for IT/ITeS Trade in Government Schools in Assam Under Revised NSQF Scheme,Services,Open,Works,Miscellaneous Services,2,No,No,20000000,19-Jul-2016 3:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,26-Jul-2016 3:00 PM,90,No,Offline,Active,Technical Evaluation,2,12-Aug-2016 3:00 PM,assessment,Price Bid Opening Date,06-Sep-2016 12:00 PM,--,Rashtriya Madhyamik Siksha Abhijan,2016
ocds-kjhdrl-2016_RMSA_969_1,tender,tender,1,2021-12-09T10:43:59Z,2016_RMSA_969_1,RMSA/NSQF/New Tender/715/2016/16,Procurement of Educational Services and Setting up of Labs for Retail Trade in Government Schools in Assam Under Revised NSQF Scheme,Services,Open,Works,Miscellaneous Services,2,No,No,20000000,19-Jul-2016 4:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,26-Jul-2016 3:00 PM,90,No,Offline,Active,Technical Evaluation,2,12-Aug-2016 3:00 PM,assessment,Price Bid Opening Date,06-Sep-2016 12:00 PM,--,Rashtriya Madhyamik Siksha Abhijan,2016
ocds-kjhdrl-2016_RMSA_970_1,tender,tender,1,2021-12-09T10:43:59Z,2016_RMSA_970_1,RMSA/NSQF/New Tender/ 715/2016/17,Procurement of Educational Services and Setting up of Labs for Private Security Trade in Government Schools in Assam Under Revised NSQF Scheme,Services,Open,Works,Miscellaneous Services,2,No,No,20000000,19-Jul-2016 4:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,26-Jul-2016 3:00 PM,90,No,Offline,Active,Technical Evaluation,1,12-Aug-2016 3:00 PM,assessment,Price Bid Opening Date,06-Sep-2016 12:00 PM,--,Rashtriya Madhyamik Siksha Abhijan,2016
ocds-kjhdrl-2016_RMSA_971_1,tender,tender,1,2021-12-09T10:43:59Z,2016_RMSA_971_1,RMSA/NSQF/New Tender/ 715/2016/18,Procurement of Educational Services and Setting up of Labs for Healthcare Trade in Government Schools in Assam Under Revised NSQF Scheme,Services,Open,Works,Miscellaneous Services,2,No,No,20000000,19-Jul-2016 4:45 PM,PreBid Meeting Date,preBidMeetingDate,engagement,26-Jul-2016 3:00 PM,90,No,Offline,Active,Technical Evaluation,1,12-Aug-2016 3:00 PM,assessment,Price Bid Opening Date,06-Sep-2016 12:00 PM,--,Rashtriya Madhyamik Siksha Abhijan,2016
ocds-kjhdrl-2016_RMSA_972_1,tender,tender,1,2021-12-09T10:43:59Z,2016_RMSA_972_1,RMSA/NSQF/New Tender/ 715/2016/19,Procurement of Educational Services and Setting up of Labs for Agriculture and Horticulture Trade in Government Schools in Assam,Services,Open,Works,Miscellaneous Services,2,No,No,10000000,19-Jul-2016 5:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,26-Jul-2016 3:00 PM,90,No,Offline,Active,Technical Evaluation,1,12-Aug-2016 3:00 PM,assessment,Price Bid Opening Date,06-Sep-2016 12:00 PM,--,Rashtriya Madhyamik Siksha Abhijan,2016
ocds-kjhdrl-2016_NHM_973_1,tender,tender,1,2021-12-09T10:43:59Z,2016_NHM_973_1,NHM/PROC/Misc Equip-Inst/2832/2015-16/7121,TENDER FOR ENTERING INTO RATE CONTRACT FORHOSPITAL EQUIPMENTS AND INSTRUMENTS,Goods,Open,Buy,Medical Equipments/Waste,2,No,No,10000000,26-Jul-2016 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,150,No,Offline,Active,Technical Evaluation,5,20-Aug-2016 3:00 PM,assessment,Price Bid Opening Date,21-Sep-2016 11:00 AM,--,National Health Mission||State Programme Management Unit - NHM||Procurement Cell-SPMU - NHM,2016
ocds-kjhdrl-2016_NHM_974_1,tender,tender,1,2021-12-09T10:43:59Z,2016_NHM_974_1,NHM/C-CW/GNM School and Hostel/Sualkuchi/Kamrup(R),Construction of GNM School and Hostel Building,Works,Open,Works,Civil Works - Building,2,No,No,99999625,28-Jul-2016 12:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Cancelled,Technical Evaluation,7,24-Aug-2016 3:30 PM,assessment,Price Bid Opening Date,16-Sep-2016 3:30 PM,--,National Health Mission||State Programme Management Unit - NHM||Civil Works-SPMU - NHM,2016
ocds-kjhdrl-2016_SSA_976_1,tender,tender,1,2021-12-09T10:43:59Z,2016_SSA_976_1,ssa_nrt_mc_327_201617_2016,E-Tender for Messenger Service and Maintenance of Office,Services,Open,Works,Housekeeping/ Cleaning,2,No,No,2000000,29-Jul-2016 1:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Cancelled,To be Opened,2,17-Aug-2016 3:00 PM,assessment,Price Bid Opening Date,,--,Axom Sarba Siksha Abhijan Mission,2016
ocds-kjhdrl-2016_SSA_977_1,tender,tender,1,2021-12-09T10:43:59Z,2016_SSA_977_1,ssa_nt_ss_328_2016_17_2016,E-Tender for Security Services,Works,Open,Works,Miscellaneous Works,2,No,No,3000000,29-Jul-2016 1:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Cancelled,To be Opened,3,17-Aug-2016 3:00 PM,assessment,Price Bid Opening Date,,--,Axom Sarba Siksha Abhijan Mission,2016
ocds-kjhdrl-2016_SSA_980_1,tender,tender,1,2021-12-09T10:43:59Z,2016_SSA_980_1,SSA_MDM_IVRS_50_2015_5001,Monitoring of MDM through IVRS and SMS,Works,Open,Works,Composite Works,2,No,No,50000000,30-Jul-2016 5:15 PM,PreBid Meeting Date,preBidMeetingDate,engagement,10-Aug-2016 12:30 PM,90,No,Offline,Cancelled,To be Opened,4,26-Aug-2016 3:00 PM,assessment,Price Bid Opening Date,,--,Axom Sarba Siksha Abhijan Mission,2016
ocds-kjhdrl-2016_DEE_978_1,tender,tender,1,2021-12-09T10:43:59Z,2016_DEE_978_1,ATC/P/135/2016/627,Bid Document For Supply Of MG Cover Paper,Goods,Open,Item Rate,Supply of Materials,2,No,No,0,01-Aug-2016 11:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,16-Aug-2016 2:00 PM,90,No,Offline,Cancelled,To be Opened,1,23-Aug-2016 3:00 PM,assessment,Price Bid Opening Date,,--,Elementary Education Department||Assam State Textbook Production and Publication Corporation Ltd.,2016
ocds-kjhdrl-2016_DEE_979_1,tender,tender,1,2021-12-09T10:43:59Z,2016_DEE_979_1,ATC/P/135/2016/627,"Bid Documents For Maplitho paper, with Mill watermark 70 GSM",Goods,Open,Item Rate,Supply of Materials,2,No,No,0,01-Aug-2016 11:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,16-Aug-2016 2:00 PM,90,No,Offline,Cancelled,To be Opened,5,23-Aug-2016 3:00 PM,assessment,Price Bid Opening Date,,--,Elementary Education Department||Assam State Textbook Production and Publication Corporation Ltd.,2016
ocds-kjhdrl-2016_PNRD_981_1,tender,tender,1,2021-12-09T10:43:59Z,2016_PNRD_981_1,SIRD-204/2016/4_Abhayapuri,"Construction of  Infrastructure ( Administrative Building  - Ground Floor with Double Storied Provision ) at EC, SIRD, Abhayapuri under RGPSA 2014-15",Works,Open,Works,Construction Works,2,No,No,4100000,01-Aug-2016 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,13,23-Aug-2016 2:30 PM,assessment,Price Bid Opening Date,22-Dec-2016 4:15 PM,--,Principal Secretary- P and RD- Assam Secretariat||Commissioner- P and RD- PNRD||State Institute of Rural Development - SIRD - PNRD,2016
ocds-kjhdrl-2016_PNRD_982_1,tender,tender,1,2021-12-09T10:43:59Z,2016_PNRD_982_1,SIRD-204/2016/4_Saraighat,"Construction of  Infrastructure ( Administrative Building - Ground Floor with Double Storied Provision ) at EC, SIRD, Saraighat (Bezera) under RGPSA 2014-15",Works,Open,Works,Construction Works,2,No,No,4100000,01-Aug-2016 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,5,23-Aug-2016 2:30 PM,assessment,Price Bid Opening Date,22-Dec-2016 4:15 PM,--,Principal Secretary- P and RD- Assam Secretariat||Commissioner- P and RD- PNRD||State Institute of Rural Development - SIRD - PNRD,2016
ocds-kjhdrl-2016_PNRD_983_1,tender,tender,1,2021-12-09T10:43:59Z,2016_PNRD_983_1,SIRD-204/2016/4_Kajalgaon,"Construction of  Infrastructure ( Administrative Building - Ground Floor with Double Storied Provision ) at EC, SIRD, Kajalgaon under RGPSA 2014-15",Works,Open,Works,Construction Works,2,No,No,4100000,01-Aug-2016 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,7,23-Aug-2016 2:30 PM,assessment,Price Bid Opening Date,22-Dec-2016 3:30 PM,--,Principal Secretary- P and RD- Assam Secretariat||Commissioner- P and RD- PNRD||State Institute of Rural Development - SIRD - PNRD,2016
ocds-kjhdrl-2016_PNRD_984_1,tender,tender,1,2021-12-09T10:43:59Z,2016_PNRD_984_1,SIRD-199/2016/3_Goalpara,Construction of Hostel Building G plus 2 for District Panchayat Resource Centre at Balijana Dev Block Goalpara under RGPSA 2014-15,Works,Open,Works,Construction Works,2,No,No,8819000,01-Aug-2016 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Cancelled,Technical Evaluation,4,23-Aug-2016 2:30 PM,assessment,Price Bid Opening Date,08-Nov-2016 12:15 PM,--,Principal Secretary- P and RD- Assam Secretariat||Commissioner- P and RD- PNRD||State Institute of Rural Development - SIRD - PNRD,2016
ocds-kjhdrl-2016_PNRD_985_1,tender,tender,1,2021-12-09T10:43:59Z,2016_PNRD_985_1,SIRD-199/2016/3_Morigaon,Construction of Hostel Building G plus 2 for District Panchayat Resource Centre at Bhurbandha Dev Block Morigaon under RGPSA 2014-15,Works,Open,Works,Construction Works,2,No,No,8819000,01-Aug-2016 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,5,23-Aug-2016 2:30 PM,assessment,Price Bid Opening Date,08-Nov-2016 12:00 PM,--,Principal Secretary- P and RD- Assam Secretariat||Commissioner- P and RD- PNRD||State Institute of Rural Development - SIRD - PNRD,2016
ocds-kjhdrl-2016_PNRD_986_1,tender,tender,1,2021-12-09T10:43:59Z,2016_PNRD_986_1,SIRD-199/2016/3_Golaghat,Construction of Hostel Building G plus 2 for District Panchayat Resource Centre at Golaghat North Dev. Block Dergaon Golaghat under RGPSA 2014-15,Works,Open,Works,Construction Works,2,No,No,8819000,01-Aug-2016 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Cancelled,Technical Bid Opening,1,23-Aug-2016 2:30 PM,assessment,Price Bid Opening Date,,--,Principal Secretary- P and RD- Assam Secretariat||Commissioner- P and RD- PNRD||State Institute of Rural Development - SIRD - PNRD,2016
ocds-kjhdrl-2016_RMSA_988_1,tender,tender,1,2021-12-09T10:43:59Z,2016_RMSA_988_1,RMSA/ICT/616/2015/93,Procurement of Educational Services and Supply and Maintenance of ICT Hardware and Accessories in Government schools in Assam Under Revised ICT in Schools Scheme,Services,Open,Works,Information Technology,2,No,No,982500000,02-Aug-2016 9:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,09-Aug-2016 3:00 PM,180,No,Offline,Active,Technical Evaluation,3,06-Sep-2016 3:00 PM,assessment,Price Bid Opening Date,05-Nov-2016 3:00 PM,--,Rashtriya Madhyamik Siksha Abhijan,2016
ocds-kjhdrl-2016_NHM_992_1,tender,tender,1,2021-12-09T10:43:59Z,2016_NHM_992_1,NHM/PROC/RC-CAN-DRUG/2935 /2016-17/4326,e-TENDER FOR SUPPLY OF DRUGS,Goods,Open,Buy,Medicines,2,No,No,18400000,06-Aug-2016 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,16-Aug-2016 3:00 PM,90,No,Offline,Active,Technical Evaluation,17,29-Aug-2016 3:00 PM,assessment,Price Bid Opening Date,14-Oct-2016 11:00 AM,--,National Health Mission||State Programme Management Unit - NHM||Procurement Cell-SPMU - NHM,2016
ocds-kjhdrl-2016_PWBNH_993_1,tender,tender,1,2021-12-09T10:43:59Z,2016_PWBNH_993_1,GMC/18/2016/2 Dtd. 26.07.2016,Establishment of New Medical College attached with District_Referral Hospital at Nagaon_Assam,Services,Open,EOI,Consultancy,2,No,No,0,08-Aug-2016 3:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,16-Aug-2016 12:00 PM,180,No,Offline,Cancelled,To be Opened,1,24-Aug-2016 2:30 PM,assessment,Price Bid Opening Date,,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2016
ocds-kjhdrl-2016_PWBNH_994_1,tender,tender,1,2021-12-09T10:43:59Z,2016_PWBNH_994_1,GMC/18/2016/2 Dtd. 26.07.2016,Establishment of New Medical College attached with District_Referral Hospital at Dhubri_Assam,Services,Open,EOI,Consultancy,2,No,No,0,08-Aug-2016 3:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,16-Aug-2016 12:00 PM,180,No,Offline,Cancelled,To be Opened,2,24-Aug-2016 2:30 PM,assessment,Price Bid Opening Date,,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2016
ocds-kjhdrl-2016_PWBNH_995_1,tender,tender,1,2021-12-09T10:43:59Z,2016_PWBNH_995_1,GMC/18/2016/2 Dtd. 26.07.2016,Establishment of New Medical College attached with District_Referral Hospital at North Lakhimpur_Assam,Services,Open,EOI,Consultancy,2,No,No,0,08-Aug-2016 5:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,16-Aug-2016 12:00 PM,180,No,Offline,Active,Technical Evaluation,3,24-Aug-2016 2:30 PM,assessment,Price Bid Opening Date,26-Sep-2016 2:00 PM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2016
ocds-kjhdrl-2016_PWBNH_997_1,tender,tender,1,2021-12-09T10:43:59Z,2016_PWBNH_997_1,CE/REC/08/2016/6,Construction of residential accommodation of Sub- Divisional Judicial   Magistrate_M and Munsiff cum Judicial Magistrate 1st Class at Gohpur in Sonitpur Distric,Works,Open,Item Rate,Civil Works - Building,2,No,No,9133972,08-Aug-2016 5:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,18-Aug-2016 12:00 PM,180,No,Offline,Active,Technical Evaluation,7,24-Aug-2016 3:00 PM,assessment,Price Bid Opening Date,24-Oct-2016 2:00 PM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2016
ocds-kjhdrl-2016_PWBNH_999_1,tender,tender,1,2021-12-09T10:43:59Z,2016_PWBNH_999_1,SMC/22/2016/3 dt. 4-8-2016,Circuit House Gohpur,Works,Open,Item Rate,Civil Works - Building,2,No,No,19994000,09-Aug-2016 4:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,16-Aug-2016 11:00 AM,180,No,Offline,Active,Technical Evaluation,4,19-Aug-2016 11:00 AM,assessment,Price Bid Opening Date,29-Sep-2016 3:00 PM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2016
ocds-kjhdrl-2016_NHM_1000_1,tender,tender,1,2021-12-09T10:43:59Z,2016_NHM_1000_1,NHM/C-CW/PHC/2012-3/Bahjani /Nalbari/1939/13/74823,Construction of New PHC,Works,Open,Works,Civil Works - Building,2,No,No,10830553,10-Aug-2016 1:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,3,17-Aug-2016 3:30 PM,assessment,Price Bid Opening Date,23-Sep-2016 3:30 PM,--,National Health Mission||State Programme Management Unit - NHM||Civil Works-SPMU - NHM,2016
ocds-kjhdrl-2016_PWBNH_1001_1,tender,tender,1,2021-12-09T10:43:59Z,2016_PWBNH_1001_1,CE/REC/12/2012/31 dtd. 03/08/2016,Construction of Assam Judicial Academy and National Law School at  Amingaon_ Guwahati_ Assam under the scheme SPA_ACA_Grade III Quarter _G_2_ with future provision of _G_5_ and Grade IV Quarter_G_2_ with future provision of _G_5,Works,Open,Item Rate,Civil Works - Building,2,No,No,74532333,12-Aug-2016 3:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,23-Aug-2016 12:00 PM,180,No,Offline,Active,Technical Evaluation,3,26-Aug-2016 11:00 AM,assessment,Price Bid Opening Date,12-Sep-2016 1:00 PM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2016
ocds-kjhdrl-2016_ICD_998_1,tender,tender,1,2021-12-09T10:43:59Z,2016_ICD_998_1,Elect/190/IWCPJG/2016/29,CATHODIC PROTECTION,Works,Open,Works,Electrical Works,2,No,No,9000000,13-Aug-2016 12:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,23-Aug-2016 9:00 AM,180,No,Offline,Cancelled,Technical Evaluation,4,05-Oct-2016 2:30 PM,assessment,Price Bid Opening Date,17-Feb-2017 2:30 PM,--,Industries and Commerce Department||Assam Gas Company Ltd - ICD,2016
ocds-kjhdrl-2016_SSA_1003_1,tender,tender,1,2021-12-09T10:43:59Z,2016_SSA_1003_1,SSA_NazStation_388_201516_5404,Supply of Stationery,Goods,Open,Supply,Stationery,2,No,No,1500000,18-Aug-2016 5:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,60,No,Offline,Cancelled,To be Opened,4,15-Sep-2016 3:00 PM,assessment,Price Bid Opening Date,,--,Axom Sarba Siksha Abhijan Mission,2016
ocds-kjhdrl-2016_UDD_1002_1,tender,tender,1,2021-12-09T10:43:59Z,2016_UDD_1002_1,MrgTC/NLCPR/(53)/Pt-1/436,Storm Water Drainage System of Margherita Town on Trunkey basis.,Works,Open,Works,Civil Works,2,No,No,215848000,19-Aug-2016 11:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,30-Aug-2016 11:30 AM,180,No,Offline,Active,To be Opened,0,14-Sep-2016 11:00 AM,assessment,Price Bid Opening Date,,--,Urban Development Department||Directorate of Town and Country Planning - UDD,2016
ocds-kjhdrl-2016_ICD_1004_1,tender,tender,1,2021-12-09T10:43:59Z,2016_ICD_1004_1,AIDC/TP/BW/(PH-II)/2015/3244,Construction of Boundary Wall,Works,Open,Item Rate,Civil Works,2,No,No,4851079,19-Aug-2016 6:50 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,120,No,Offline,Completed,AOC,11,08-Sep-2016 3:00 PM,assessment,Price Bid Opening Date,17-Dec-2016 2:00 PM,--,Industries and Commerce Department||Assam Industrial Development Corporation Ltd - ICD,2016
ocds-kjhdrl-2016_NHM_1005_1,tender,tender,1,2021-12-09T10:43:59Z,2016_NHM_1005_1,Construction of CHC at Sivasagar District,Construction of CHC at Sivasagar District,Works,Open,Works,Civil Works - Building,2,No,No,48466033,24-Aug-2016 12:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,225,No,Offline,Cancelled,Technical Evaluation,4,02-Sep-2016 3:30 PM,assessment,Price Bid Opening Date,16-Sep-2016 3:30 PM,--,National Health Mission||State Programme Management Unit - NHM||Civil Works-SPMU - NHM,2016
