Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",Strengthing of L.B.B.P.D.G. road (S.H.-90) Km.-86(400) to 93(030). (For Road Safety),1538/e-Tender/2023 dated 10-10-2023,2023_CEUCZ_854666_1,13-Aug-2024,"INR 1,369,363.16",30,ANIL KUMAR YADAVA,13-Aug-2024 07:30 PM,LBBPDG.pdf (567.00 KB),AOC,NAMO CONSTRUCTION,"1,369,363.16",INR,2023_CEUCZ_854666_1
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",Widening and Strengthing of Sanarpur-Hazratpur road (ODR) Km.-7 to 13. (For Road Safety),1538/e-Tender/2023 dated 10-10-2023,2023_CEUCZ_854666_2,13-Aug-2024,"INR 2,692,186.18",30,ANIL KUMAR YADAVA,13-Aug-2024 07:26 PM,Sansarpur.pdf (492.00 KB),AOC,NAMO CONSTRUCTION,"2,692,186.18",INR,2023_CEUCZ_854666_2
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",Special repair of 2x600 mm dia Np.-3 H.P. culvert on Sansarpur-Hazratpur road Km-4 and 6.,1605/e-Tender/2023 dated 18-10-2023,2023_CEUCZ_855927_16,01-Aug-2024,"INR 586,472.2",45,ANIL KUMAR YADAVA,01-Aug-2024 04:17 PM,AOC.pdf (200.00 KB),AOC,BABY CONSTRUCTION,"586,472.2",INR,2023_CEUCZ_855598_32
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",Special repair of 2x600 mm dia Np.-3 H.P. culvert on Sansarpur-Hazratpur road Km-4 and 6.,1605/e-Tender/2023 dated 18-10-2023,2023_CEUCZ_855927_16,01-Aug-2024,"INR 586,472.2",45,ANIL KUMAR YADAVA,01-Aug-2024 04:17 PM,AOC.pdf (200.00 KB),AOC,BABY CONSTRUCTION,"586,472.2",INR,2023_CEUCZ_855927_16
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",Special Repair of Harduwa Link Road,1610/e-Tender/2023 dated 20-10-2023,2023_CEUCZ_857918_13,15-Jul-2024,"INR 1,634,915.9",45,ANIL KUMAR YADAVA,15-Jul-2024 02:59 PM,Fin.pdf (223.00 KB),EE Anil Kumar Yadava and EE Tarunendra Tripathi,M/S KANHAIYA LAL BHASKAR THEKEDAR,"1,634,915.9",INR,2023_CEUCZ_857882_2
"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia",Special Repair Of Nagra Ballia main road Kodai canal patri from Purva of Gamsabha Khanwar Upadhyay Purwa,330/4A DATE 04.02.2023,2023_CEUAZ_773329_3,26-Jul-2024,"INR 2,046,751.26",90,KAMLA KANT,26-Jul-2024 11:46 AM,A.pdf (620.00 KB),,SANTOSH KUMAR SINGH,"2,046,751.26",INR,2023_CEUAZ_773329_3
"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia",Special Repair Of Manda to Nasrathpur link road,330/4A DATE 04.02.2023,2023_CEUAZ_773329_9,26-Jul-2024,"INR 2,290,549.77",90,KAMLA KANT,26-Jul-2024 11:50 AM,B.pdf (587.00 KB),,SANTOSH KUMAR SINGH,"2,290,549.77",INR,2023_CEUAZ_773329_9
"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia",Renewal Of Gadwar Nagra Marg to Canal via Pandeypur,633/4A DATE 05.03.2023,2023_CEUAZ_782956_37,15-Jul-2024,"INR 555,145.4",90,KAMLA KANT,15-Jul-2024 03:19 PM,AB.pdf (394.00 KB),ACCEPTANCE,M/S RAM CHANDAR,"555,145.4",INR,2023_CEUAZ_782956_37
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao",Special Repair of Barbat Pul to Rajepur Patari link road,400/A-1 Dt. 16-02-2023,2023_CEUCZ_778047_1,30-Mar-2023,"INR 3,266,207",30,Har Dayal Ahirwar,23-Jul-2024 06:29 PM,Barbatpur-Rajepur-CB.pdf (767.00 KB),As per CB,M/S AWASTHI BUILDERS,"3,266,207",INR,2023_CEUAZ_853982_3
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao",Special Repair of Barbat Pul to Rajepur Patari link road,400/A-1 Dt. 16-02-2023,2023_CEUCZ_778047_1,30-Mar-2023,"INR 3,266,207",30,Har Dayal Ahirwar,23-Jul-2024 06:29 PM,Barbatpur-Rajepur-CB.pdf (767.00 KB),As per CB,M/S AWASTHI BUILDERS,"3,266,207",INR,2023_CEUCZ_778047_1
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Provincial Division, Lucknow","Improvement work of Jail Road to VIP Road via Kashi Ram Smarak Marg from Eco Garden to VIP Road blackspot year-2016. , as per the recommendation of IIT Delhi.  (Road Signage Work)",1569/E-Tender/2022-23 Dated 03-03-2023,2023_CEUCZ_783115_7,12-Aug-2024,"INR 389,583.04",90,MANEESH VERMA,12-Aug-2024 01:14 PM,311.pdf (473.00 KB),,MS VEER ENTERPRISES,"389,583.04",INR,2023_CEUCZ_783115_7
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Provincial Division, Lucknow",Thermoplastic Paint work at Lohiya Chuaraha via Ambedkar Chauraha to Sahara Sahar to SRS Mall (Ch. 0.500 to 1.405 Right Side),1660/E-Tender/2022-23 Dated 06-03-2023,2023_CEUCZ_783117_5,12-Aug-2024,"INR 271,843.73",90,MANEESH VERMA,12-Aug-2024 01:19 PM,356.pdf (1354.00 KB),,MS VEER ENTERPRISES,"271,843.73",INR,2023_CEUCZ_783117_5
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Provincial Division, Lucknow",Renewal work with Ordinary Repair at Manoj Pandey Chauraha to Husadiya Chauraha via Patrkarpuram Chauraha 0.425 Km.,3610/E-TENDER/2023 DT 31-05-2023,2023_CEUCZ_809363_31,30-Jun-2023,"INR 172,240.07",90,MANEESH VERMA,02-Aug-2024 03:43 PM,65.pdf (1930.00 KB),,M/S RIDDHI ENTERPRISES,"172,240.07",INR,2023_CEUCZ_809363_31
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Provincial Division, Lucknow","Thermoplastic Paint Work at Lucknow - Kanpur Road in Km. 1, 2, 3 and 9 to 12 (006)",7527/E-Tender/2023-24 Dated 18.10.2023,2023_CEUCZ_854120_1,12-Aug-2024,"INR 1,766,266.87",90,MANEESH VERMA,12-Aug-2024 01:08 PM,211.pdf (681.00 KB),,MS VEER ENTERPRISES,"1,766,266.87",INR,2023_CEUCZ_834894_1
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Provincial Division, Lucknow","Thermoplastic Paint Work at Lucknow - Kanpur Road in Km. 1, 2, 3 and 9 to 12 (006)",7527/E-Tender/2023-24 Dated 18.10.2023,2023_CEUCZ_854120_1,12-Aug-2024,"INR 1,766,266.87",90,MANEESH VERMA,12-Aug-2024 01:08 PM,211.pdf (681.00 KB),,MS VEER ENTERPRISES,"1,766,266.87",INR,2023_CEUCZ_836756_11
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION-2  PWD BULAND SHAHAR,Special Repair of  Vilayatnagar Link Road,2957/7A Date 29.09.2023,2023_CEMRT_854350_18,30-Aug-2024,"INR 1,988,607.32",150,PARTAP SINGH,30-Aug-2024 04:23 PM,2023_CEMRT_854350_18.pdf (244.00 KB),,M/S JK BHARTI ENTERPRISES,"1,988,607.32",INR,2023_CEMRT_854350_18
Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT||EE CONSTRUCTION DIVISION PWD MEERUT,Special repair work of Kakkepur to Nanu road,2002/3A DT 25-10-2023,2023_CEMRT_856581_1,09-Jul-2024,"INR 642,823.6",30,Sanjay Singh,09-Jul-2024 12:37 PM,12345.pdf (17.00 KB),,VIRAJ ENTERPRISES,"642,823.6",INR,2023_CEMRT_854350_4
Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT||EE CONSTRUCTION DIVISION PWD MEERUT,Special repair work of Kakkepur to Nanu road,2002/3A DT 25-10-2023,2023_CEMRT_856581_1,09-Jul-2024,"INR 642,823.6",30,Sanjay Singh,09-Jul-2024 12:37 PM,12345.pdf (17.00 KB),,VIRAJ ENTERPRISES,"642,823.6",INR,2023_CEMRT_854350_7
Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT||EE CONSTRUCTION DIVISION PWD MEERUT,Special repair work of Kakkepur to Nanu road,2002/3A DT 25-10-2023,2023_CEMRT_856581_1,09-Jul-2024,"INR 642,823.6",30,Sanjay Singh,09-Jul-2024 12:37 PM,12345.pdf (17.00 KB),,VIRAJ ENTERPRISES,"642,823.6",INR,2023_CEMRT_856581_1
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,Strengthening of Saharanpur Nagal Lakhnoor Sidki Jhabrera road (MDR) from km 1 to 13 (500) and widening and strengthening of road from 13 (500) to 18 (100) in Saharanpur district.,6918/94MS/2023 Date 09.10.2023,2023_CEMRT_856864_1,16-May-2024,"INR 171,700,616",120,GAGAN .,27-Jul-2024 04:52 PM,rcccccc.pdf (202.00 KB),,RCC Developers ltd.,"171,700,616",INR,2023_CEMRT_856603_1
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,Strengthening of Saharanpur Nagal Lakhnoor Sidki Jhabrera road (MDR) from km 1 to 13 (500) and widening and strengthening of road from 13 (500) to 18 (100) in Saharanpur district.,6918/94MS/2023 Date 09.10.2023,2023_CEMRT_856864_1,16-May-2024,"INR 171,700,616",120,GAGAN .,27-Jul-2024 04:52 PM,rcccccc.pdf (202.00 KB),,RCC Developers ltd.,"171,700,616",INR,2023_CEMRT_856864_1
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION-2  PWD BULAND SHAHAR,Special Repair Work of Hasanpur Jagir to Sherpur Via Andhel Link Road,3130/7A DATE 16.10.2023,2023_CEMRT_858102_4,30-Aug-2024,"INR 2,431,604.42",30,PARTAP SINGH,30-Aug-2024 04:10 PM,2023_CEMRT_858102_4.pdf (253.00 KB),,M/S JK BHARTI ENTERPRISES,"2,431,604.42",INR,2023_CEMRT_858102_4
"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia",Special repair work on Kidiharapur Fatehpur Road to Chakhabsapur Chamar Tola West Road,64/4A DATE 06.01.2023,2023_CEUAZ_766899_4,24-Aug-2024,"INR 700,016.03",90,KAMLA KANT,24-Aug-2024 06:02 PM,A.pdf (172.00 KB),,M/S M.S. CONSTRUCTION,"700,016.03",INR,2023_CEUAZ_766899_4
"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia",Special Repair Of Pur Rajwaha To Jogesara Link Road,180/4A DATE 19.01.2023,2023_CEUAZ_768545_1,22-Jul-2024,"INR 1,403,049.61",90,KAMLA KANT,22-Jul-2024 01:52 PM,1267733ABC.pdf (35.00 KB),,M/S M.S. CONSTRUCTION,"1,403,049.61",INR,2023_CEUAZ_768545_1
"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia",Special Repair Of Nagra Ballia main road Kodai canal patri from Purva of Gamsabha Khanwar Upadhyay Purwa,330/4A DATE 04.02.2023,2023_CEUAZ_773329_3,26-Jul-2024,"INR 2,046,751.26",90,KAMLA KANT,26-Jul-2024 11:46 AM,A.pdf (620.00 KB),,SANTOSH KUMAR SINGH,"2,046,751.26",INR,2023_CEUAZ_773329_13
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,1-Wideing and strengthening work on Delhi Nitipass Road Khatuli Portion to Khatuli Kadli Phalawda road under NABARD Yogna in Distt Muzaffarnagar,357/24MS-S(MZN)/2023 Dt. 17.01.2023,2023_CEMRT_806822_1,26-Jul-2023,"INR 103,492,508",270,GAGAN .,15-Jul-2024 04:30 PM,k.pdf (2699.00 KB),,KRISHNA CIVICONS (INDIA) PRIVATE LIMITED,"103,492,508",INR,2023_CEMRT_806822_1
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,4. Construction of road by hotmix and side track by CC tiles from Ward No. 17/54 Garhi Malook Ki Pulia to Behat Road via Gitanjali Chowk Under the Smart City Scheme in Saharanpur district,3219/94 MS/23 dated 19.05.2023,2023_CEMRT_808454_4,21-Jul-2023,"INR 16,354,913.95",60,GAGAN .,05-Jul-2024 04:47 PM,46.pdf (71.00 KB),,RCC Developers ltd.,"16,354,913.95",INR,2023_CEMRT_808454_4
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR,Renewal work of Jhangirpur Jhajhar Hasanpur Road to Nangaliya in District Gautambudhnagar,1589/7A dated 16.06.2023,2023_CEMRT_809316_2,17-Jul-2023,"INR 521,037.68",90,KANCHAN SINGH,27-Aug-2024 12:33 PM,Nagaliya.pdf (345.00 KB),,M/S DIMANIYA BUILDERS,"521,037.68",INR,2023_CEMRT_809316_2
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR,Renewal work of Khurja Jewar Road MDR in District Gautambudhnagar,1589/7A dated 16.06.2023,2023_CEMRT_809316_3,17-Jul-2023,"INR 2,381,507.5",90,KANCHAN SINGH,27-Aug-2024 12:36 PM,Khurja_Jewar_Renewal.pdf (341.00 KB),,M/S DIMANIYA BUILDERS,"2,381,507.5",INR,2023_CEMRT_809316_3
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,3. Construction work of road in front of labour court in ward number 18 in Zone-4 under Smart City Scheme in Saharanpur district.,5386/94MS-S/23 dated 05.08.2023,2023_CEMRT_830592_3,04-Jul-2024,"INR 15,723,451.25",60,GAGAN .,05-Jul-2024 04:42 PM,80.pdf (73.00 KB),,RCC Developers ltd.,"15,723,451.25",INR,2023_CEMRT_823579_1
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,3. Construction work of road in front of labour court in ward number 18 in Zone-4 under Smart City Scheme in Saharanpur district.,5386/94MS-S/23 dated 05.08.2023,2023_CEMRT_830592_3,04-Jul-2024,"INR 15,723,451.25",60,GAGAN .,05-Jul-2024 04:42 PM,80.pdf (73.00 KB),,RCC Developers ltd.,"15,723,451.25",INR,2023_CEMRT_830592_3
Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT||EE CONSTRUCTION DIVISION PWD MEERUT,Special repair work of Pooth to Dungar road.,1900/3A DT 06-10-2023,2023_CEMRT_850334_1,09-Jul-2024,"INR 690,759.7",30,Sanjay Singh,09-Jul-2024 12:33 PM,1234.pdf (17.00 KB),,Utkarsh Builders,"690,759.7",INR,2023_CEMRT_850334_1
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION-2  PWD GAZIABAD,Special repair work of Manouta road from Km. 33 of Highway 58.,3222/4A-Camp date 09.10.2023,2023_CEMRT_852056_21,21-Aug-2024,"INR 700,394.03",30,RAM RAJA,21-Aug-2024 04:16 PM,Manota.pdf (34.00 KB),as per attach,ADITYA ASSOCIATES,"700,394.03",INR,2023_CEMRT_852056_21
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION-2  PWD GAZIABAD,Special repair work on Khanjarpur to Jahangirpur Patti link road.,3222/4A-Camp date 09.10.2023,2023_CEMRT_852056_38,21-Aug-2024,"INR 579,255.79",30,RAM RAJA,21-Aug-2024 04:22 PM,38.pdf (35.00 KB),attach,ADITYA ASSOCIATES,"579,255.79",INR,2023_CEMRT_852056_38
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION-2  PWD BULAND SHAHAR,Special Repair of Rajwahe Ke Pul Sehpani to Pilkhanwali Link Road,2957/7A Date 29.09.2023,2023_CEMRT_854350_12,30-Aug-2024,"INR 1,896,204.76",150,PARTAP SINGH,30-Aug-2024 02:28 PM,2023_CEMRT_854350_12.pdf (203.00 KB),,M/s Tomar Builders and Suppliers,"1,896,204.76",INR,2023_CEMRT_854350_12
Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR,Construction of residential building of Officers/Employee at Bidhuna Tahsil in District Auraiya,4237C/131C-KV/2023 Dt. 12.07.2023,2023_CEKNP_822204_2,24-Aug-2023,"INR 46,734,096",545,Anil Kumar,23-Jul-2024 02:35 PM,Sai1.pdf (257.00 KB),AOC,M/S SAI DEVELOPER,"45,556,397",INR,2023_CEKNP_822204_1
Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR,Construction of residential building of Officers/Employee at Bidhuna Tahsil in District Auraiya,4237C/131C-KV/2023 Dt. 12.07.2023,2023_CEKNP_822204_2,24-Aug-2023,"INR 46,734,096",545,Anil Kumar,23-Jul-2024 02:35 PM,Sai1.pdf (257.00 KB),AOC,M/S SAI DEVELOPER,"45,556,397",INR,2023_CEKNP_822204_2
Cheif Engineer Kanpur Zone PWD Kanpur||SE ETAWAH CIRCLE PWD ETAWAH||EE CONSTRUCTION DIVISION  PWD ETAWAH,Bareli etawah marg se badaripooth marg,1388/1A/23 Dt-28.11.2023,2023_CEKNP_868415_2,09-Aug-2024,"INR 297,100",30,ASHISH KUMAR SRIVASTAV,09-Aug-2024 07:05 PM,file.pdf (233.00 KB),L1,GRFS BUILDERS,"279,244.29",INR,2023_CEKNP_868415_1
Cheif Engineer Kanpur Zone PWD Kanpur||SE ETAWAH CIRCLE PWD ETAWAH||EE CONSTRUCTION DIVISION  PWD ETAWAH,Bareli etawah marg se badaripooth marg,1388/1A/23 Dt-28.11.2023,2023_CEKNP_868415_2,09-Aug-2024,"INR 297,100",30,ASHISH KUMAR SRIVASTAV,09-Aug-2024 07:05 PM,file.pdf (233.00 KB),L1,GRFS BUILDERS,"279,244.29",INR,2023_CEKNP_868415_2
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD RAMPUR,Special repair work of Jatpura to Saidabad road,3458/E-Ten/23-24_Dt_19-12-23,2023_CEMBD_874998_19,16-Jul-2024,"INR 1,769,073.75",60,Krishan Vir,16-Jul-2024 02:27 PM,BOS18p.pdf (274.00 KB),,Shri Naresh Kumar Contractor,"1,612,156.91",INR,2023_CEKNP_868415_3
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD RAMPUR,Special repair work of Jatpura to Saidabad road,3458/E-Ten/23-24_Dt_19-12-23,2023_CEMBD_874998_19,16-Jul-2024,"INR 1,769,073.75",60,Krishan Vir,16-Jul-2024 02:27 PM,BOS18p.pdf (274.00 KB),,Shri Naresh Kumar Contractor,"1,612,156.91",INR,2023_CEMBD_874998_19
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR,Renewal work of Khurja Jewar Road to Banwariwas Road in District Gautambudhnagar,618/7A dated 24.02.2023,2023_CEMRT_781421_4,20-May-2023,"INR 1,178,318.94",90,KANCHAN SINGH,27-Aug-2024 12:44 PM,Banwariwas.pdf (310.00 KB),,Rajiv Stone Supplier,"1,178,318.94",INR,2023_CEMRT_781421_4
Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR,Renewal work of Nagla Bagichi Link Road in District Gautambudhnagar,862/7A dated 14.03.2023,2023_CEMRT_785084_3,20-May-2023,"INR 1,442,747.16",90,KANCHAN SINGH,27-Aug-2024 12:42 PM,Nangla_Bagichi.pdf (321.00 KB),,Rajiv Stone Supplier,"1,442,747.16",INR,2023_CEMRT_785084_3
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,Widening and Strengthning in Distt. Muzaffarnagar Reshu Vihar to Almaspur Chowk.,1448/28MS-SCircle/23 Dt. 24.02.23,2023_CEMRT_787707_2,22-Jul-2023,"INR 11,379,600",90,GAGAN .,05-Jul-2024 04:36 PM,49.pdf (498.00 KB),,M/S VIKAS KUMAR SHARMA CONTRACTOR,"11,379,600",INR,2023_CEMRT_787707_2
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,"Widening- Strengthening Of Dholra Sisoli Budhana Road (ODR) Ch 0.000 to 14.650 via Kheri Sudiyan, Sisauli, Mundbhar Culvert - Moonlight School to Shahpur Basi Road.",349/24M-S/2023 Date 16-01-2023,2023_CEMRT_789010_1,17-Jun-2023,"INR 104,171,834.6",270,GAGAN .,05-Jul-2024 04:33 PM,12.pdf (129.00 KB),,M/S VIKAS KUMAR SHARMA CONTRACTOR,"104,171,834.6",INR,2023_CEMRT_789010_1
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE CONSTRUCTION DIVISION 3 PWD GORAKHPUR,Patch repair of various village roads in Jungel Kaudiya Block road,2601/1A Tender Dt. 24.07.2023,2023_CEGKP_826933_12,20-Sep-2023,"INR 299,590",180,Arvind Kumar,28-Aug-2024 03:52 PM,12.pdf (137.00 KB),,Sharda devi,"141,796",INR,2023_CEGKP_826933_12
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE CONSTRUCTION DIVISION 3 PWD GORAKHPUR,Patch repair of various ODR roads in Jungel Kaudiya Block road,2601/1A Tender Dt. 24.07.2023,2023_CEGKP_826933_1,20-Sep-2023,"INR 299,590",180,Arvind Kumar,28-Aug-2024 03:55 PM,12.pdf (137.00 KB),,Sharda devi,"142,245",INR,2023_CEGKP_826933_1
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR,General Repair of Sariaya patria link road Under Rajya Sadak Nidhi Yojana in FY 2022-23 By Hot Mix Plant Lot No 2 of 4,6005/135C-Gkp Circle/2023 Dated 08-08-2023,2023_CEGKP_829787_2,31-Jul-2024,"INR 8,621,750",90,Hemraj Singh,31-Jul-2024 01:18 PM,img-240731131730-001.pdf (616.00 KB),,Adarsh Trading Construction,"6,543,046",INR,2023_CEGKP_829787_2
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Special Repair  of Pakdiya harijan basti Link Road,2795/7A DATE 07-10-2023,2023_CEGKP_849711_17,07-Aug-2024,"INR 1,582,616.73",30,Mritunjay Kumar,07-Aug-2024 05:07 PM,boqcomparativechart.pdf (45.00 KB),,TRIMURTI CONSTRUCTION,"1,582,616.73",INR,2023_CEGKP_849711_17
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Special Repair  of Godariya Mudadih marg ke km-06 se Jungle Naugava Link Road,3582/7A DATE 18-12-2023,2023_CEGKP_871923_11,06-Aug-2024,"INR 1,492,013.6",30,Mritunjay Kumar,06-Aug-2024 06:52 PM,boqcomparativechart.pdf (46.00 KB),,Devendra Nath Mishra,"1,492,013.6",INR,2023_CEGKP_871923_11
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Special Repair  of Tamkuhi Sishwa Nahar Marg km-4 se Gauri Ebrahim Link Road,3582/7A DATE 18-12-2023,2023_CEGKP_871923_16,06-Aug-2024,"INR 1,708,492.5",60,Mritunjay Kumar,06-Aug-2024 06:50 PM,boqcomparativechart.pdf (46.00 KB),,Devendra Nath Mishra,"1,708,492.5",INR,2023_CEGKP_871923_16
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Special Repair  of PMGSY se Shuklapatti hote huye pich tak  Link Road,3582/7A DATE 18-12-2023,2023_CEGKP_871923_5,08-Aug-2024,"INR 1,682,639.9",30,Mritunjay Kumar,08-Aug-2024 01:53 PM,boqcomparativechart.pdf (45.00 KB),,ramjee rao,"1,682,639.9",INR,2023_CEGKP_871923_5
Chief Engineer Jhansi Zone PWD Jhansi UP||CHITRAKOOT DHAAM MANDAL - BANDA CIRCLE PWD BANDA,S R TO HASTAM LINK ROAD,648/35C-Banda Circle/22 Dt 17-02-2023,2023_CEJNS_778226_1,23-Jul-2024,"INR 4,180,894",90,Surendra Kumar,23-Jul-2024 04:45 PM,HASTAMLINKROAD.pdf (965.00 KB),,M/S SURESH CHANDRA GUPTA,"4,180,894",INR,2023_CEJNS_778226_1
Chief Engineer Jhansi Zone PWD Jhansi UP||JHANSI CIRLCE PWD JHANSI||PROVINCIAL DIVISION PWD JHANSI,Special repair work by CC in km 3 population part of Baruaamaf link road,2494 / 18A / 2023-24 Dated. 06.10.2023,2023_CEJNS_852064_21,05-Jul-2024,"INR 1,258,680",90,Deepankar Chaudhry,05-Jul-2024 05:00 PM,AOCBARUAMAF.pdf,AOC,,,,2023_CEJNS_852064_21
Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR,Construction of residential building of Officers/Employee at Bidhuna Tahsil in District Auraiya,4237C/131C-KV/2023 Dt. 12.07.2023,2023_CEKNP_822204_2,24-Aug-2023,"INR 46,734,096",545,Anil Kumar,23-Jul-2024 02:35 PM,Sai1.pdf (257.00 KB),AOC,M/S SAI DEVELOPER,"45,556,397",INR,2023_CEKNP_810533_1
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||FWD, barabanki",Lot_02 Silt clearance of Rari Nala Tail Portion From Km 35.800 To Km 46.200,01/EE/2024-25,2024_UPIDC_927188_2,27-Jun-2024,"INR 3,390,625",10,shashikant singh,07-Aug-2024 01:51 PM,AOCraritail.pdf (681.00 KB),ACCEPTANCE OF TENDER,sri durga shakti traders,"3,087,910",INR,2024_UPIDC_927188_2
