ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-f5kvwu-2023_PWD_34395_82,tender,tender,1,2024-11-28,2023_PWD_34395_82,CEDEV/RIDFXXIX/405/2023-24/01,RIDF_XXIX_23_24_59 Construction of road from Duttapur Bazar to Athiabari village via Jaoliabari village from Ch. 0.00m to Ch. 3500.00m (Length 3.50 Km) in Chirang District under RIDF - XXIX of NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"3,10,35,000",11-Dec-2023 12:30 PM,180,No,Online,,,1,26-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"27,931,500",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34395_83,tender,tender,1,2024-11-28,2023_PWD_34395_83,CEDEV/RIDFXXIX/405/2023-24/01,"RIDF_XXIX_23_24_60 Construction of road from Janata Bazar to Balajhar Ratikola from Ch 0.00 m to Ch. 2700.00m (Length 2.70 Km) in Chirang District, Assam under RIDF XXIX of NABARD for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,69,90,000",11-Dec-2023 12:30 PM,180,No,Online,,,1,26-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"24,291,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34395_84,tender,tender,1,2024-11-28,2023_PWD_34395_84,CEDEV/RIDFXXIX/405/2023-24/01,RIDF_XXIX_23_24_61 Construction of (i) Kathalguri to Borphukan Ali via Hunpahi Ghat (Ch.0.00M to Ch.2500.00M) (ii) NH-37 to Kathalguri Mohon Gaon Hunghungia via 3 No Madhakali Ali (Ch.0.00M to Ch.2600.00M) (iii) Kolakhowa Gojai Gaon Path (Ch.0.00M to,Works,Open Tender,Item Rate,Civil Works,,No,No,"9,47,08,000",11-Dec-2023 12:30 PM,180,No,Online,,,1,26-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"94,700,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34395_85,tender,tender,1,2024-11-28,2023_PWD_34395_85,CEDEV/RIDFXXIX/405/2023-24/01,RIDF_XXIX_23_24_62 Construction of road from Deori Englang Serlongchor Arsong Hamren (DESAH) Road (Ch. 5450m to Ch. 10950m) under RIDF XXIX of NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"5,13,01,000",11-Dec-2023 12:30 PM,180,No,Online,,,1,26-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"46,170,900",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34395_86,tender,tender,1,2024-11-28,2023_PWD_34395_86,CEDEV/RIDFXXIX/405/2023-24/01,RIDF_XXIX_23_24_63 Construction of road from 33rd KM of BKK Road to L62 Sengseng Bill PMGSY Road via Cherapathar Ramthepi under RIDF XXIX of NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"4,86,99,000",11-Dec-2023 12:30 PM,180,No,Online,,,1,26-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"43,829,100",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34395_87,tender,tender,1,2024-11-28,2023_PWD_34395_87,CEDEV/RIDFXXIX/405/2023-24/01,RIDF_XXIX_23_24_84 CONSTRUCTION OF ROAD FROM RONGPUR CHARIALI TO ADIVASI GAON VIA AMPUKHURI FROM CH. 0.00 M TO 2500.00M UNDER RIDF XXIX OF NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,55,23,000",11-Dec-2023 12:30 PM,180,No,Online,,,1,26-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"22,970,700",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34395_88,tender,tender,1,2024-11-28,2023_PWD_34395_88,CEDEV/RIDFXXIX/405/2023-24/01,RIDF_XXIX_23_24_85 CONSTRUCTION OF ROAD FROM 4 No. DERAPATHAR PMGSY ROAD SARASWATI MANDIR TO C-BABOK AYUDHYAPURI GAON FROM CH 0.00M TO CH 2500.00M UNDER RIDF XXIX OF NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,27,75,000",11-Dec-2023 12:30 PM,180,No,Online,,,1,26-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"20,497,500",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34395_89,tender,tender,1,2024-11-28,2023_PWD_34395_89,CEDEV/RIDFXXIX/405/2023-24/01,RIDF_XXIX_23_24_86 CONSTRUCTION OF ROAD FROM PUB LUMDING BANGLA BAZAR MAIN ROAD DURGA MANDIR TO HANGSA NALA VIA GANESH MANDIR WARD NO 4 FROM CH. 0.00 M TO 2650.00M UNDER RIDF XXIX OF NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,13,49,000",11-Dec-2023 12:30 PM,180,No,Online,,,1,26-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"19,214,100",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34395_9,tender,tender,1,2024-11-28,2023_PWD_34395_9,CEDEV/RIDFXXIX/405/2023-24/01,RIDF_XXIX_23_24_131 i) Improvement of road from R.K.Nagar-Bhairabnagar road at Chandkhani point to Pallimangal (Length 8150.00m) (ii) Construction of road from Rongpur bazar to Gopinathpur Tribal School via Baruahtilla (Length 2320.00m) under und,Works,Open Tender,Item Rate,Civil Works,,No,No,"9,99,45,000",06-Dec-2023 03:00 PM,180,No,Online,,,1,26-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"99,930,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34395_90,tender,tender,1,2024-11-28,2023_PWD_34395_90,CEDEV/RIDFXXIX/405/2023-24/01,RIDF_XXIX_23_24_87 CONSTRUCTION OF ROAD FROM DAHALAPARA SANI BAZAR TO PUB LALMATI BAZAR FROM CH 0.00M TO CH 2500.00M UNDER RIDF XXIX OF NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,23,83,000",11-Dec-2023 12:30 PM,180,No,Online,,,1,26-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"20,144,700",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34395_91,tender,tender,1,2024-11-28,2023_PWD_34395_91,CEDEV/RIDFXXIX/405/2023-24/01,RIDF_XXIX_23_24_133 Construction of road from Pangram point to Mahasadak via Borosingha Tea Garden Road under RIDF XXIX of NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"5,28,22,000",11-Dec-2023 12:30 PM,180,No,Online,,,1,26-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"47,539,800",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34395_93,tender,tender,1,2024-11-28,2023_PWD_34395_93,CEDEV/RIDFXXIX/405/2023-24/01,RIDF_XXIX_23_24_135 Improvement of road from Janiganj to Kalibari Road of Udharbond Road under RIDF XXIX of NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,00,92,000",11-Dec-2023 12:30 PM,180,No,Online,,,1,26-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"10,091,800",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34395_96,tender,tender,1,2024-11-28,2023_PWD_34395_96,CEDEV/RIDFXXIX/405/2023-24/01,RIDF_XXIX_23_24_11 Construction of Rowta Forest gate to Tikritola Ch 0.00 to 2500.00 under RIDF XXIX of NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,05,30,000",11-Dec-2023 12:30 PM,180,No,Online,,,1,26-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"18,477,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34395_97,tender,tender,1,2024-11-28,2023_PWD_34395_97,CEDEV/RIDFXXIX/405/2023-24/01,RIDF_XXIX_23_24_12 Construction of Jagyapur to Deochani Ch 0.00 to 2500.00 under RIDF XXIX of NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,80,49,000",11-Dec-2023 12:30 PM,180,No,Online,,,1,26-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"28,030,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34395_99,tender,tender,1,2024-11-28,2023_PWD_34395_99,CEDEV/RIDFXXIX/405/2023-24/01,RIDF_XXIX_23_24_14 Construction of Road from Khakan Basti to Azarguri Road (L-3000.00 M) under RIDF XXIX of NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,70,48,000",11-Dec-2023 12:30 PM,180,No,Online,,,1,26-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"27,047,387",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34421_1,tender,tender,1,2024-11-28,2023_PWD_34421_1,CE/DEV/TB/278/2023-24/10,"MMUPPNA_RIDF_XXIX_23_24_08 Improvement of (i) Barama to Tihu road from Ch. 0.00m to Ch. 6842.00m, (ii) NH- 127 E to Nikashi from Ch. 0.00m to Ch. 3740.00m under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-",Works,Open Tender,Item Rate,Civil Works,,No,No,"12,50,00,000",05-Dec-2023 04:30 PM,180,No,Online,,,1,13-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"124,990,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34421_2,tender,tender,1,2024-11-28,2023_PWD_34421_2,CE/DEV/TB/278/2023-24/10,MMUPPNA_RIDF_XXIX_23_24_58 Improvement of Changsari Jalah Road Ch. 0.15 km to Ch. 5.250 km under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"8,32,38,000",05-Dec-2023 04:30 PM,180,No,Online,,,1,13-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"83,233,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34421_3,tender,tender,1,2024-11-28,2023_PWD_34421_3,CE/DEV/TB/278/2023-24/10,"MMUPPNA_RIDF_XXIX_23_24_97 Improvement of (i) road from Lakhimi Chowk to Santir Chowk via Nathsupa, (ii) Tihu Dumni road under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,,No,No,"12,48,06,000",05-Dec-2023 04:30 PM,180,No,Online,,,1,13-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"90,597,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34442_1,tender,tender,1,2024-11-28,2023_PWD_34442_1,III/14/2892,"Road Safety Measures on various roads under Teok LAC which meets NH-37 for the year 2023-24 under Teok and Mariani Territorial Road Division, Teok under 966-Road Safety Works",Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"47,99,805",06-Dec-2023 10:00 AM,180,No,Online,,,1,27-Dec-2023 01:00 PM,assessment,Price Bid Opening Date,,"4,559,815",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34478_1,tender,tender,1,2024-11-28,2023_PWD_34478_1,EE/PRKN/ETN/2023-24/1283,Periodic Renewal of road from Bunglowtilla to Bidyanagar road under Mukhya Mantrir Path Nabikaran Achani for the year 2023-24 under Ramkrishna Nagar LAC,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"32,87,823",08-Dec-2023 09:00 AM,180,No,Online,,,1,18-Dec-2023 03:10 PM,assessment,Price Bid Opening Date,,"3,287,823",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34478_2,tender,tender,1,2024-11-28,2023_PWD_34478_2,EE/PRKN/ETN/2023-24/1283,Periodic Renewal of road from R.K.Nagar-Anipur road at Harinagar to Chunatigool T.E. under Mukhya Mantrir Path Nabikaran Achani for the year 2023-24 under Ramkrishna Nagar LAC,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"40,92,851",08-Dec-2023 09:00 AM,180,No,Online,,,1,18-Dec-2023 03:10 PM,assessment,Price Bid Opening Date,,"4,092,851",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34478_3,tender,tender,1,2024-11-28,2023_PWD_34478_3,EE/PRKN/ETN/2023-24/1283,Periodic Renewal of road from Anipur -R.K.Nagar PWD road at Harinagar to Jawahar Navodaya under Mukhya Mantrir Path Nabikaran Achani for the year 2023-24 under Ramkrishna Nagar LAC,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"45,95,000",08-Dec-2023 09:00 AM,180,No,Online,,,1,18-Dec-2023 03:10 PM,assessment,Price Bid Opening Date,,"4,594,900",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34478_4,tender,tender,1,2024-11-28,2023_PWD_34478_4,EE/PRKN/ETN/2023-24/1283,Periodic Renewal of road from Anipur -Zamuang road to C.R. road via Dargarbond under Mukhya Mantrir Path Nabikaran Achani for the year 2023-24 under Ramkrishna Nagar LAC,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"24,57,846",08-Dec-2023 09:00 AM,180,No,Online,,,1,18-Dec-2023 03:10 PM,assessment,Price Bid Opening Date,,"2,457,846",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34478_5,tender,tender,1,2024-11-28,2023_PWD_34478_5,EE/PRKN/ETN/2023-24/1283,Periodic Renewal of road from Vetarbond Bazar to Muneswarpur road under Mukhya Mantrir Path Nabikaran Achani for the year 2023-24 under Ramkrishna Nagar LAC,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"33,99,000",08-Dec-2023 09:00 AM,180,No,Online,,,1,18-Dec-2023 03:10 PM,assessment,Price Bid Opening Date,,"3,399,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34478_6,tender,tender,1,2024-11-28,2023_PWD_34478_6,EE/PRKN/ETN/2023-24/1283,Periodic Renewal of road from Anipur NEC road to Moulabi Bazar via Railway Station under Mukhya Mantrir Path Nabikaran Achani for the year 2023-24 under Ramkrishna Nagar LAC,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"41,69,000",08-Dec-2023 09:00 AM,180,No,Online,,,1,18-Dec-2023 03:10 PM,assessment,Price Bid Opening Date,,"4,169,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34478_7,tender,tender,1,2024-11-28,2023_PWD_34478_7,EE/PRKN/ETN/2023-24/1283,Periodic Renewal to road from Atanagar to Kanai Bazar Anipur road under Mukhya Mantrir Path Nabikaran Achani for the year 2023-24 under Ramkrishna Nagar LAC,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"41,48,000",08-Dec-2023 09:00 AM,180,No,Online,,,1,18-Dec-2023 03:10 PM,assessment,Price Bid Opening Date,,"4,148,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34478_8,tender,tender,1,2024-11-28,2023_PWD_34478_8,EE/PRKN/ETN/2023-24/1283,Periodic Renewal to road from East Tongibari to Atanagar under Mukhya Mantrir Path Nabikaran Achani for the year 2023-24 under Ramkrishna Nagar LAC,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"40,19,995",08-Dec-2023 09:00 AM,180,No,Online,,,1,18-Dec-2023 03:10 PM,assessment,Price Bid Opening Date,,"4,019,994",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34521_1,tender,tender,1,2024-11-28,2023_PWD_34521_1,CE/STBR/SOPD-G/R_R/09/2023 24/1 Dated 29/11/2023,KAMRUP METRO/MMPNA/P_R/01 Repair and Rehabilitation of bridge located at ROB on Guwahati Club at Ch. 0.127 km under Mukhya Mantrir Path Nabikaran Aachani for the year 2023-24,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"1,37,80,100",07-Dec-2023 11:00 AM,180,No,Online,,,1,13-Dec-2023 11:00 AM,assessment,Price Bid Opening Date,,"13,764,543",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34521_10,tender,tender,1,2024-11-28,2023_PWD_34521_10,CE/STBR/SOPD-G/R_R/09/2023 24/1 Dated 29/11/2023,Mazbat/MMPNA/R_R/01 Repair and Rehabilitation of the Bridge located on Gelabil Mezbat Sirajuli Road (Gelabil(NH-15) - Majbat) Part1 under Mantrir Path Nabikaran Achani (MMPNA) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"1,24,91,300",07-Dec-2023 01:00 PM,180,No,Online,,,1,13-Dec-2023 11:00 AM,assessment,Price Bid Opening Date,,"2,242,170",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34521_11,tender,tender,1,2024-11-28,2023_PWD_34521_11,CE/STBR/SOPD-G/R_R/09/2023 24/1 Dated 29/11/2023,"JORHAT/MMPNA/R_R/01 Repair and Rehabilitation of bridge on 1) Dhodar Ali Ali Road (Kamarbandha(Kakodunga) - Amaguri) at Ch-88.395km, 2) Dhodar Ali Road (Kamarbandha(Kakodunga) - Amaguri) at Ch-72.455 km, 3) Dhodar Ali Road (Kamarbandha(Kakodunga) - A",Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"1,20,52,900",07-Dec-2023 01:00 PM,180,No,Online,,,1,13-Dec-2023 11:00 AM,assessment,Price Bid Opening Date,,"10,847,610",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34521_12,tender,tender,1,2024-11-28,2023_PWD_34521_12,CE/STBR/SOPD-G/R_R/09/2023 24/1 Dated 29/11/2023,"JORHAT/MMPNA/R_R/01 Repair and Rehabilitation of bridge on 1) Dhodar Ali Ali Road (Kamarbandha(Kakodunga) - Amaguri) at Ch-88.395km, 2) Dhodar Ali Road (Kamarbandha(Kakodunga) - Amaguri) at Ch-72.455 km, 3) Dhodar Ali Road (Kamarbandha(Kakodunga) - A",Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"17,87,900",07-Dec-2023 01:00 PM,180,No,Online,,,1,13-Dec-2023 11:00 AM,assessment,Price Bid Opening Date,,"1,609,110",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34521_13,tender,tender,1,2024-11-28,2023_PWD_34521_13,CE/STBR/SOPD-G/R_R/09/2023 24/1 Dated 29/11/2023,LAKHIMPUR/MMPNA/R_R/01 Repair/ Rehabilitation of the Bridge located at Northlakhimpur Dhalghat Ghunasuti Dhakuakhana Matmaraghat Road (Maal Pani Chariali -Bebejia Chariali) Part-1 at Ch.5.453 KM under Mukhya Mantrir Path Nabikaran Aachani (MMPNA) fo,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"26,84,700",07-Dec-2023 01:00 PM,180,No,Online,,,1,13-Dec-2023 11:00 AM,assessment,Price Bid Opening Date,,"2,684,698",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34521_14,tender,tender,1,2024-11-28,2023_PWD_34521_14,CE/STBR/SOPD-G/R_R/09/2023 24/1 Dated 29/11/2023,LAKHIMPUR/MMPNA/R_R/02 Repair/ Rehabilitation of Bridge on Ghilamara Dhakuakhana Machkhowa Butikur Road (Ghilamara-Butikur Tiniali ) at Ch. 1.494 km under Mukhya Mantrir Path Nabikaran Aachani (MMPNA) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"6,86,100",07-Dec-2023 01:00 PM,180,No,Online,,,1,13-Dec-2023 11:00 AM,assessment,Price Bid Opening Date,,"686,099",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34521_15,tender,tender,1,2024-11-28,2023_PWD_34521_15,CE/STBR/SOPD-G/R_R/09/2023 24/1 Dated 29/11/2023,"SONITPUR/MMPNA/R_R/01 Repair and Rehabilitation of the I) Bridge located on Balipara to Bhalukpung Road (Balipara-Bhalukpong at Ch-15.574km, 2) Bridge located Balipara to Bhalukpung Road (Balipara-Bhalukpong) at Ch-17.98 Km , 3) Bridge located Balipa",Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"46,49,800",07-Dec-2023 02:00 PM,180,No,Online,,,1,13-Dec-2023 11:00 AM,assessment,Price Bid Opening Date,,"4,186,910",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34521_3,tender,tender,1,2024-11-28,2023_PWD_34521_3,CE/STBR/SOPD-G/R_R/09/2023 24/1 Dated 29/11/2023,Cachar/MMPNA/R_R/01 Repair and Rehabilitation of bridge located at Kabuganj (NH-54) Palanghat Amraghat Motinagar Amjur (SMD road) Road (Kabuganj (NH-54)-Amjur Tiniali) at Ch.13.453 km under Mukhya Mantrir Path Nabikaran Achani (MMPNA) for the year 20,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"1,22,26,300",07-Dec-2023 11:00 AM,180,No,Online,,,1,13-Dec-2023 11:00 AM,assessment,Price Bid Opening Date,,"11,003,901",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34521_4,tender,tender,1,2024-11-28,2023_PWD_34521_4,CE/STBR/SOPD-G/R_R/09/2023 24/1 Dated 29/11/2023,Chirang/MMPNA/R_R/01 Repair and Rehabilitation of bridge on 1) Charaikhola Basugaon Kashikotra Road (Basugaon - Kaikotra) at Ch.21.03 km 2) Samthai Bari Hatisar Road (Samthai Bari - Hatisat(Bhutan Gate) at Ch.4.575 km under Mantrir Path Nabikaran,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"26,16,100",07-Dec-2023 12:00 PM,180,No,Online,,,1,13-Dec-2023 11:00 AM,assessment,Price Bid Opening Date,,"2,354,490",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34521_5,tender,tender,1,2024-11-28,2023_PWD_34521_5,CE/STBR/SOPD-G/R_R/09/2023 24/1 Dated 29/11/2023,Dibrugarh/MMPNA/R_R/02 Repair and Rehabilitation of the Bridge located on Moran Naharkatia Road (Moran - Naharkatia) at Ch. 37.563 km under Mantrir Path Nabikaran Achani (MMPNA) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"9,89,500",07-Dec-2023 12:00 PM,180,No,Online,,,1,13-Dec-2023 11:00 AM,assessment,Price Bid Opening Date,,"989,500",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34521_8,tender,tender,1,2024-11-28,2023_PWD_34521_8,CE/STBR/SOPD-G/R_R/09/2023 24/1 Dated 29/11/2023,Barpeta/MMPNA/ R_R/01 Repair and Rehabilitation of bridge on Patacharkuchi Anchali Road (Rehabari - Anchali) at Ch.1.023 km under Mantrir Path Nabikaran Achani (MMPNA) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"16,09,800",07-Dec-2023 12:00 PM,180,No,Online,,,1,13-Dec-2023 11:00 AM,assessment,Price Bid Opening Date,,"1,448,820",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34521_9,tender,tender,1,2024-11-28,2023_PWD_34521_9,CE/STBR/SOPD-G/R_R/09/2023 24/1 Dated 29/11/2023,Karbi Anglong/MMPNA/R_R/01 Repair and Rehabilitation of bridge located at Howraghat Parakhowa Road (Howraghat(Hospital Tiniali) - Parakhowa) at Ch.12.36 km under Mantrir Path Nabikaran Achani (MMPNA) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"11,14,300",07-Dec-2023 01:00 PM,180,No,Online,,,1,13-Dec-2023 11:00 AM,assessment,Price Bid Opening Date,,"1,114,298",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34525_1,tender,tender,1,2024-11-28,2023_PWD_34525_1,LMRC/TENDER/2023-24/1674,Road Safety Measures on Rural Roads under Lakhimpur Naoboicha Bihpuria Territorial Road division which connect NH.15 and NH Bypass for the year 2023.24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,42,49,926",07-Dec-2023 04:00 PM,180,No,Online,,,1,16-Dec-2023 10:00 AM,assessment,Price Bid Opening Date,,"13,537,429.32",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34526_2,tender,tender,1,2024-11-28,2023_PWD_34526_2,BDTRD/CDP/ECO-HATCH/23-24/2399,"Establishment of Eco-Hatchery under CDP, Bokakhat for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,,No,No,"22,51,000",08-Jan-2024 02:00 PM,60,No,Online,,,1,22-Jan-2024 02:00 PM,assessment,Price Bid Opening Date,,"2,138,247",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34529_1,tender,tender,1,2024-11-28,2023_PWD_34529_1,CE/CW/34/2023-24,CE/CW/34/2023-24,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"3,73,17,000",11-Dec-2023 09:00 AM,180,No,Online,,,1,15-Dec-2023 02:30 PM,assessment,Price Bid Opening Date,,"33,585,300",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34543_2,tender,tender,1,2024-11-28,2023_PWD_34543_2,CE/CMRDP/MMPNA/2022/46,MMPNA/2022-23/10,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,,08-Dec-2023 02:00 PM,180,No,Online,,,1,22-Dec-2023 04:30 PM,assessment,Price Bid Opening Date,,"10,491,973",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2023_PWD_34543_3,tender,tender,1,2024-11-28,2023_PWD_34543_3,CE/CMRDP/MMPNA/2022/46,MMPNA/2022-23/135,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,,08-Dec-2023 02:00 PM,180,No,Online,,,1,22-Dec-2023 04:30 PM,assessment,Price Bid Opening Date,,"10,457,040",,Public Works Roads Department,2023-2024
