ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-kjhdrl-2023_BBNDA_73389_1,tender,tender,1,2024-11-08,2023_BBNDA_73389_1,BBNDA-06(PROJECT)NIT/8471-8481 DATED11.05.2023,Balance work of road from Beriwala to Meriwala.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"9,24,147",17-May-2023 05:00 PM,75,No,Online,,,1,30-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"666,900",,Baddi Barotiwala Nalagarh Development Authority,2023-2024
ocds-kjhdrl-2023_BBNDA_73395_1,tender,tender,1,2024-11-08,2023_BBNDA_73395_1,BBNDA-06(PROJECT)NIT/8471-8481 DATED11.05.2023,Restoration rain damage link road New Nalagarh to Nikkuwal road.,Works,Open Tender,Item Wise,Civil Works - Roads,,No,No,"18,23,440",17-May-2023 05:00 PM,75,No,Online,,,1,30-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,232,300",,Baddi Barotiwala Nalagarh Development Authority,2023-2024
ocds-kjhdrl-2023_BBNDA_73403_1,tender,tender,1,2024-11-08,2023_BBNDA_73403_1,BBNDA-06(PROJECT)NIT/8471-8481 DATED11.05.2023,Balance work of road fromTVS Jhiriwala Bhatian road to via SC Basti Dhundhali GP Bhatian.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"23,89,262",17-May-2023 05:00 PM,75,No,Online,,,1,30-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,537,770",,Baddi Barotiwala Nalagarh Development Authority,2023-2024
ocds-kjhdrl-2023_BBNDA_73405_1,tender,tender,1,2024-11-08,2023_BBNDA_73405_1,BBNDA-06(PROJECT)NIT/8471-8481 DATED11.05.2023,Construction of road from Kishanpura Chanal Majra road to Jail at Kishanpura.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"23,11,211",17-May-2023 05:00 PM,75,No,Online,,,1,30-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,421,850",,Baddi Barotiwala Nalagarh Development Authority,2023-2024
ocds-kjhdrl-2023_BBNDA_73412_1,tender,tender,1,2024-11-08,2023_BBNDA_73412_1,BBNDA-06(PROJECT)NIT/8471-8481 DATED11.05.2023,C/o Meeting Hall in Office Complex of BBNDA Tehsil Baddi Distt. Solan.,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"22,09,133",17-May-2023 05:00 PM,75,No,Online,,,1,30-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,654,069.22",,Baddi Barotiwala Nalagarh Development Authority,2023-2024
ocds-kjhdrl-2023_BSMDA_70299_1,tender,tender,1,2024-11-08,2023_BSMDA_70299_1,HPBSMDA/EE/(2)/2021 Tenders Vol-III,Special repair to HRTC Old Bus Stand at Karsog Distt- Mandi HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"5,35,926",06-Mar-2023 06:00 PM,120,No,Offline,,,1,20-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"499,440",,Bus Stands Management and Development Authority,2022-2023
ocds-kjhdrl-2023_BSMDA_70299_2,tender,tender,1,2024-11-08,2023_BSMDA_70299_2,HPBSMDA/EE/(2)/2021 Tenders Vol-III,Special repair to HRTC Bus Stand at Santoshgarh Distt- Una HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"4,66,792",06-Mar-2023 06:00 PM,120,No,Offline,,,1,20-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"348,146",,Bus Stands Management and Development Authority,2022-2023
ocds-kjhdrl-2023_BSMDA_70299_3,tender,tender,1,2024-11-08,2023_BSMDA_70299_3,HPBSMDA/EE/(2)/2021 Tenders Vol-III,Special repair to HRTC Bus Stand Sarahan Distt- Sirmour HP,Works,Open Tender,Item Rate,Electrical Works,,No,No,"2,41,610",06-Mar-2023 06:00 PM,120,No,Offline,,,1,20-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"242,125",,Bus Stands Management and Development Authority,2022-2023
ocds-kjhdrl-2023_BSMDA_71026_2,tender,tender,1,2024-11-08,2023_BSMDA_71026_2,HPBSMDA/EE/(2)2021Tenders Vol-III,Special repair to HRTC Bus Stand at Dulehar Distt - Una HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"6,39,127",17-Mar-2023 06:00 PM,120,No,Offline,,,1,31-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"439,328",,Bus Stands Management and Development Authority,2022-2023
ocds-kjhdrl-2023_BSMDA_71026_3,tender,tender,1,2024-11-08,2023_BSMDA_71026_3,HPBSMDA/EE/(2)2021Tenders Vol-III,Upgradation of HRTC Workshop at Una Distt- Una HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"36,65,815",17-Mar-2023 06:00 PM,120,No,Offline,,,1,31-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"3,414,250",,Bus Stands Management and Development Authority,2022-2023
ocds-kjhdrl-2023_BSMDA_72064_1,tender,tender,1,2024-11-08,2023_BSMDA_72064_1,HPBSMDA/EE/(2)2021 Tender Vol-III,Special repair to HRTC Regional Workshop at Taradevi Distt- Shimla HP,Works,Open Tender,Item Rate,Electrical Works,,No,No,"9,76,464",10-Apr-2023 06:00 PM,120,No,Offline,,,1,26-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"970,609",,Bus Stands Management and Development Authority,2022-2023
ocds-kjhdrl-2023_BSMDA_72064_3,tender,tender,1,2024-11-08,2023_BSMDA_72064_3,HPBSMDA/EE/(2)2021 Tender Vol-III,"Special repair to HRTC Staff Residence Block B, C and D at Taradevi Shimla Distt- Shimla HP",Works,Open Tender,Item Rate,Electrical Works,,No,No,"6,87,249",10-Apr-2023 06:00 PM,120,No,Offline,,,1,26-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"686,955",,Bus Stands Management and Development Authority,2022-2023
ocds-kjhdrl-2023_BSMDA_72064_4,tender,tender,1,2024-11-08,2023_BSMDA_72064_4,HPBSMDA/EE/(2)2021 Tender Vol-III,Special repair to HRTC Workshop at Pathankot Distt- Kangra HP,Works,Open Tender,Item Rate,Electrical Works,,No,No,"13,26,624",10-Apr-2023 06:00 PM,120,No,Offline,,,1,26-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,071,228",,Bus Stands Management and Development Authority,2022-2023
ocds-kjhdrl-2023_BSMDA_72064_8,tender,tender,1,2024-11-08,2023_BSMDA_72064_8,HPBSMDA/EE/(2)2021 Tender Vol-III,Special repair to HRTC Workshop Barchhwar Sarkaghat Distt- Mandi HP,Works,Open Tender,Item Rate,Electrical Works,,No,No,"8,26,018",10-Apr-2023 06:00 PM,120,No,Offline,,,1,26-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"662,531",,Bus Stands Management and Development Authority,2022-2023
ocds-kjhdrl-2023_DAH1_72497_1,tender,tender,1,2024-11-08,2023_DAH1_72497_1,348.0,e-tender for green fodder,Goods,Open Tender,Item Rate,Miscellaneous Goods,,No,No,,27-Apr-2023 11:50 AM,90,No,Offline,,,1,18-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,095,600",,Directorate Animal Husbandry,2023-2024
ocds-kjhdrl-2023_DAH1_72500_1,tender,tender,1,2024-11-08,2023_DAH1_72500_1,354.0,e-tender for Wheat Bhussa,Goods,Open Tender,Item Rate,Miscellaneous Goods,,No,No,,27-Apr-2023 12:30 PM,90,No,Offline,,,1,19-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,756,000",,Directorate Animal Husbandry,2023-2024
ocds-kjhdrl-2023_DCUNA_69908_1,tender,tender,1,2024-11-08,2023_DCUNA_69908_1,Tender for Electric Golf Cart Vehicles (08 Seater),Tender for Electric Golf Cart Vehicles (08 Seater) at Temple Mata Shri Chintpurni ji,Services,Open Tender,Item Rate,Miscellaneous Services,,No,No,"1,20,000",01-Mar-2023 11:00 AM,75,No,Offline,,,1,23-Mar-2023 03:00 PM,assessment,Price Bid Opening Date,,"98,000",,DEPUTY COMMISSIONER UNA,2022-2023
ocds-kjhdrl-2023_DCUNA_71864_1,tender,tender,1,2024-11-08,2023_DCUNA_71864_1,C/O Waiting Hall at Baba Shri Mai Das Sadan,C/O Waiting Hall at Baba Shri Mai Das Sadan at Chintpurni.,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"18,16,500",10-Apr-2023 10:00 AM,75,No,Offline,,,1,18-Apr-2023 11:00 AM,assessment,Price Bid Opening Date,,"1,689,236.3",,DEPUTY COMMISSIONER UNA,2022-2023
ocds-kjhdrl-2023_DCUNA_72116_1,tender,tender,1,2024-11-08,2023_DCUNA_72116_1,Exterior wall Painting of Baba Shri Mai Dass Sada,Exterior wall Painting of Baba Shri Mai Dass Sadan.,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"5,00,000",11-Apr-2023 12:00 PM,75,No,Offline,,,1,18-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"576,833",,DEPUTY COMMISSIONER UNA,2022-2023
ocds-kjhdrl-2023_DFHW_68267_1,tender,tender,1,2024-11-08,2023_DFHW_68267_1,HFW-KGR/C/Sant/2023-25/3119-25,Sanitation services at CH Baijnath,Services,Open Tender,Item Wise,Housekeeping/ Cleaning,,No,No,"15,00,000",08-Feb-2023 09:00 AM,45,No,Both(Online/Offline),,,1,02-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"299,381.6",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_68296_1,tender,tender,1,2024-11-08,2023_DFHW_68296_1,HFW-KGR/C/Sant/2023-25/3119-25,Sanitation Services at CH Dehra,Services,Open Tender,Item Wise,Housekeeping/ Cleaning,,No,No,"15,00,000",08-Feb-2023 10:00 AM,45,No,Both(Online/Offline),,,1,02-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"305,282.8",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_68298_1,tender,tender,1,2024-11-08,2023_DFHW_68298_1,HFW-KGR/C/Sant/2023-25/3119-25,Saniation Services at CH Kangra,Services,Open Tender,Item Wise,Housekeeping/ Cleaning,,No,No,"15,00,000",08-Feb-2023 10:00 AM,45,No,Both(Online/Offline),,,1,02-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"310,180.4",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_68303_1,tender,tender,1,2024-11-08,2023_DFHW_68303_1,HFW-KGR/C/Sant/2023-25/3119-25,Sanitation Services at CH Nurpur,Services,Open Tender,Item Wise,Housekeeping/ Cleaning,,No,No,"15,00,000",08-Feb-2023 10:00 AM,45,No,Both(Online/Offline),,,1,02-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"402,887.6",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_68315_1,tender,tender,1,2024-11-08,2023_DFHW_68315_1,HFW-KGR/C/Sec/2023-25/3141-45,Security Services at CH Kangra,Services,Open Tender,Item Rate,Miscellaneous Services,,No,No,"15,00,000",08-Feb-2023 10:00 AM,45,No,Both(Online/Offline),,,1,02-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"203,986.4",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_68332_1,tender,tender,1,2024-11-08,2023_DFHW_68332_1,HFW-KGR/c/Sec/2023-25/3141-45,Security Services at CH Nurpur,Services,Open Tender,Item Rate,Miscellaneous Services,,No,No,"15,00,000",08-Feb-2023 10:00 AM,45,No,Both(Online/Offline),,,1,02-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"203,986.4",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_68337_1,tender,tender,1,2024-11-08,2023_DFHW_68337_1,HFW-KGR/C/Sec/2023-25/3141-45,Security Services at CH Dehra,Services,Open Tender,Item Rate,Miscellaneous Services,,No,No,"15,00,000",08-Feb-2023 10:00 AM,45,No,Both(Online/Offline),,,1,02-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"203,986.4",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_68344_1,tender,tender,1,2024-11-08,2023_DFHW_68344_1,HFW-KGR/C/Sec/2023-25/3141-45,Security Services at CH Jawalamukhi,Services,Open Tender,Item Rate,Miscellaneous Services,,No,No,"15,00,000",08-Feb-2023 10:00 AM,45,No,Both(Online/Offline),,,1,02-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"203,986.4",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_68347_1,tender,tender,1,2024-11-08,2023_DFHW_68347_1,HFW-KGR/C/Sec/2023-25/3141-45,Security Services at CH Thural,Services,Open Tender,Item Rate,Miscellaneous Services,,No,No,"15,00,000",08-Feb-2023 10:00 AM,45,No,Both(Online/Offline),,,1,02-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"203,986.4",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_69053_1,tender,tender,1,2024-11-08,2023_DFHW_69053_1,HFW-Cba-Sanitation/22-2316-24 dt 15/02/23,Sanitation services at CH Chowari Distt. Chamba HP,Services,Open Tender,Item Rate,Housekeeping/ Cleaning,,No,No,,16-Feb-2023 06:00 PM,90,No,Offline,,,1,13-Mar-2023 02:30 PM,assessment,Price Bid Opening Date,,"2,969,760",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_69058_1,tender,tender,1,2024-11-08,2023_DFHW_69058_1,HFW-Cba-Sanitation(Dal)-2326 dt15/2/23,Sanitation services at CH Dalhousie Distt. Chamba HP,Services,Open Tender,Item Rate,Housekeeping/ Cleaning,,No,No,,16-Feb-2023 06:00 PM,90,No,Offline,,,1,13-Mar-2023 02:30 PM,assessment,Price Bid Opening Date,,"2,969,760",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_69071_2,tender,tender,1,2024-11-08,2023_DFHW_69071_2,CH JNR 2896,Cooked Diet Services,Services,Open Tender,Item Rate,Hotel/ Catering,,No,No,"14,50,000",23-Feb-2023 12:40 PM,180,No,Both(Online/Offline),,,1,20-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"2,900,000",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_69234_1,tender,tender,1,2024-11-08,2023_DFHW_69234_1,Sanitation-RH Reckong Peo (KNR),Sanitation services for RH Reckong Peo,Services,Open Tender,Item Rate,Manpower Supply,,No,No,,25-Feb-2023 05:00 PM,180,No,Both(Online/Offline),,,1,23-Mar-2023 03:30 PM,assessment,Price Bid Opening Date,,"309,000",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_69236_1,tender,tender,1,2024-11-08,2023_DFHW_69236_1,Cooked Diet for RH Reckong Peo (KNR),Cooked Diet for RH Reckong Peo,Services,Open Tender,Item Rate,Miscellaneous Services,,No,No,,25-Feb-2023 05:00 PM,180,No,Both(Online/Offline),,,1,23-Mar-2023 03:00 PM,assessment,Price Bid Opening Date,,"1,817",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_69333_1,tender,tender,1,2024-11-08,2023_DFHW_69333_1,TBS(DMP)Contg/ Sanitation/2021-III,Sanitation Services,Services,Open Tender,Item Rate,Housekeeping/ Cleaning,,No,No,"40,00,000",22-Feb-2023 12:15 PM,180,No,Both(Online/Offline),,,1,17-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"398,184",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_69368_1,tender,tender,1,2024-11-08,2023_DFHW_69368_1,TBS(DMP)Contg/Diet/2021-III,DIET SERVICES,Services,Open Tender,Item Rate,Hotel/ Catering,,No,No,"12,00,000",22-Feb-2023 12:00 PM,180,No,Both(Online/Offline),,,1,17-Mar-2023 12:00 PM,assessment,Price Bid Opening Date,,"2,297",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_69387_3,tender,tender,1,2024-11-08,2023_DFHW_69387_3,Sanitation CH SNR-2983,Sanitation Work,Services,Open Tender,Item Rate,Housekeeping/ Cleaning,,No,No,"65,00,000",22-Feb-2023 02:20 PM,180,No,Both(Online/Offline),,,1,17-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"13,343,832",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_69463_1,tender,tender,1,2024-11-08,2023_DFHW_69463_1,sanitation CH Sarkaghat,SanitationServices,Services,Open Tender,Item Rate,Housekeeping/ Cleaning,,No,No,"54,00,000",22-Feb-2023 04:30 PM,180,No,Both(Online/Offline),,,1,17-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"10,844,664",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_69466_1,tender,tender,1,2024-11-08,2023_DFHW_69466_1,HFW/NIT/2023/-Cookeddiet,providing Cooked Diet services at ZH Mandi,Services,Open Tender,Item Rate,Hotel/ Catering,,No,No,"60,00,000",22-Feb-2023 05:15 PM,180,No,Both(Online/Offline),,,1,18-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"6,000,000",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_69469_1,tender,tender,1,2024-11-08,2023_DFHW_69469_1,sanitation CH Balwara,Sanitation Work,Services,Open Tender,Item Rate,Housekeeping/ Cleaning,,No,No,"24,00,000",22-Feb-2023 05:15 PM,180,No,Both(Online/Offline),,,1,17-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"5,555,520",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_69479_1,tender,tender,1,2024-11-08,2023_DFHW_69479_1,sanitation CH Jogindernagar,Sanitation Work,Services,Open Tender,Item Rate,Housekeeping/ Cleaning,,No,No,"48,00,000",22-Feb-2023 05:25 PM,180,No,Both(Online/Offline),,,1,17-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"11,805,864",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_69487_1,tender,tender,1,2024-11-08,2023_DFHW_69487_1,Sanitation CH Karsog - 2980,Sanitation Work,Services,Open Tender,Item Rate,Housekeeping/ Cleaning,,No,No,"20,00,000",22-Feb-2023 05:50 PM,180,No,Both(Online/Offline),,,1,17-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"11,317,440",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_69546_1,tender,tender,1,2024-11-08,2023_DFHW_69546_1,HFW/MGMSC/RMP/Tender/2023- 15473 Dated 23-02-2023,"Providing Security, Services for the Sr. Medical Superintendent MGMSC Khaneri, Shimla-172001",Services,Open Tender,Item Rate,Miscellaneous Services,,No,No,"1,10,00,000",24-Feb-2023 09:00 AM,180,No,Both(Online/Offline),,,1,17-Mar-2023 02:30 PM,assessment,Price Bid Opening Date,,"3,327,712.8",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_69551_1,tender,tender,1,2024-11-08,2023_DFHW_69551_1,HFW/MGMSC/RMP/Tender/2023- 15471 Dated 23-02-2023,"Providing cooked diet, Services for the Sr. Medical Superintendent MGMSC Khaneri, Shimla-172001",Services,Open Tender,Item Rate,Hotel/ Catering,,No,No,"1,00,00,000",24-Feb-2023 09:00 AM,180,No,Both(Online/Offline),,,1,17-Mar-2023 02:30 PM,assessment,Price Bid Opening Date,,"1,003.5",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_69567_1,tender,tender,1,2024-11-08,2023_DFHW_69567_1,cooked diet CH Gohar,Cooked Diet Services,Services,Open Tender,Item Rate,Hotel/ Catering,,No,No,"10,00,000",23-Feb-2023 04:00 PM,180,No,Both(Online/Offline),,,1,20-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"2,000,000",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_70021_1,tender,tender,1,2024-11-08,2023_DFHW_70021_1,HFW-CookedDiet/TD/2023-4304,Providing Cooked Diet Services on outsource basis at CH Tauni Devi District Hamirpur HP,Services,Open Tender,Item Rate,Miscellaneous Services,,No,No,,02-Mar-2023 05:00 PM,90,No,Both(Online/Offline),,,1,24-Mar-2023 12:00 PM,assessment,Price Bid Opening Date,,"1,000,000",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_70024_1,tender,tender,1,2024-11-08,2023_DFHW_70024_1,HFW-CookedDiet/BSR/2023-4305,Providing Cooked Diet Services on outsource basis at CH Barsar District Hamirpur HP,Services,Open Tender,Item Rate,Miscellaneous Services,,No,No,,02-Mar-2023 05:00 PM,90,No,Both(Online/Offline),,,1,24-Mar-2023 12:00 PM,assessment,Price Bid Opening Date,,"2,400,000",,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DFHW_70624_1,tender,tender,1,2024-11-08,2023_DFHW_70624_1,MS-RH-UNA-23-24_Washing,Washing tender for RH Una,Services,Open Tender,Item Rate,Housekeeping/ Cleaning,,No,No,"40,00,000",11-Mar-2023 06:00 PM,180,No,Offline,,,1,28-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,148.14,,Department of Health and Family Welfare,2022-2023
ocds-kjhdrl-2023_DoA_70676_1,tender,tender,1,2024-11-08,2023_DoA_70676_1,No. AGR.CHM.SC (F) (5) -13/Tender 2017-18-1942,Construction of E-Kisaan Bhaavan/Internet Kiosks addition office building,Works,Open Tender,Item Wise,Civil Works - Buildings,,No,No,,13-Mar-2023 05:30 PM,90,No,Offline,,,1,29-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,043,648",,Director of Agriculture,2022-2023
ocds-kjhdrl-2023_DoA_72368_1,tender,tender,1,2024-11-08,2023_DoA_72368_1,AgrSDSCO/SML/Tender/ Quotation/2020-14,"Proposed Estimate For The Interior Finishing Along With Cupboard, Double Bed and Tables in AEW and at Nalagarh House Shimla-5 HP.",Works,Open Tender,Item Rate,Civil Works,,No,No,"11,73,846",20-Apr-2023 05:00 PM,60,No,Offline,,,1,02-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,143,758.44",,Director of Agriculture,2023-2024
ocds-kjhdrl-2023_DoA_73830_1,tender,tender,1,2024-11-08,2023_DoA_73830_1,No.AGR.CHM.SC.(F) (5)-13/TENDER 2017-18,"Remodeling of Agriculture input sale centre and Construction of farmer advisory centre Tissa at Bhanjraru Sub Head Dismantling, civil work, sanitary and water supply Tehsil and District Chamba H.P",Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,,24-May-2023 05:30 PM,180,No,Offline,,,1,08-Jun-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,823,692",,Director of Agriculture,2023-2024
ocds-kjhdrl-2023_DOTE1_69181_1,tender,tender,1,2024-11-08,2023_DOTE1_69181_1,RGGEC/NGB/STORE/Answer sheets /2023-24,Printing and Supply of Examination Answer sheets,Goods,Open Tender,Item Rate,Stationery,,No,No,"5,50,000",17-Feb-2023 05:30 PM,90,No,Offline,,,1,10-Mar-2023 03:00 PM,assessment,Price Bid Opening Date,,"291,000",,Directorate of Technical Education,2022-2023
ocds-kjhdrl-2023_DRDPR_68031_1,tender,tender,1,2024-11-08,2023_DRDPR_68031_1,Mashu Tilordhar,Construction Panchayat Community Centre Panchayat Ghar in Gram Panchayat Mashu Block Tilodhar Distt Sirmour,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"32,59,656",06-Feb-2023 11:00 AM,75,No,Offline,,,1,20-Feb-2023 12:00 PM,assessment,Price Bid Opening Date,,"2,963,444",,Directorate Rural Development and Panchayati Ra,2022-2023
ocds-kjhdrl-2023_DRDPR_68783_1,tender,tender,1,2024-11-08,2023_DRDPR_68783_1,Theli Chakti Nankhari,Construction Panchayat Community Centre Panchayat Ghar in Gram Panchayat Theli Chakti Block Nankhari Distt Shimla,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"32,59,656",15-Feb-2023 11:00 AM,75,No,Offline,,,1,27-Feb-2023 12:00 PM,assessment,Price Bid Opening Date,,"3,141,214",,Directorate Rural Development and Panchayati Ra,2022-2023
ocds-kjhdrl-2023_DRDPR_68784_1,tender,tender,1,2024-11-08,2023_DRDPR_68784_1,Deed Ghaloot Pacchad,Construction Panchayat Community Centre Panchayat Ghar in Gram Panchayat Deed Ghaloot Block Pachhad Distt Sirmour,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"32,59,656",15-Feb-2023 11:00 AM,75,No,Offline,,,1,27-Feb-2023 12:00 PM,assessment,Price Bid Opening Date,,"3,295,772",,Directorate Rural Development and Panchayati Ra,2022-2023
