Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"CONSTRUCTION OF MULTIPURPOSE SEED STORE AND TECHNOLOGY DISSEMINATION CENTER AT VILLAGE DAULRA, BLOCK-MUDHA PANDEY, MORADABAD",004/S.E./MBD./2024-25 DATE 04.09.2024,2024_SCIDC_951984_1,28-Sep-2024,"INR 9,261,000",360,Bikram Singh Kathait,10-Oct-2024 02:47 PM,LOI-MUDAPANDEY.pdf (774.00 KB),L.O.I OF WORK,M/S SHRI KRISHNA TRADERS,"8,344,161",INR,2024_SCIDC_951984_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Bisana me C C Interlocking Work,41,2024_SCIDC_948562_1,23-Sep-2024,"INR 524,069",90,Satyapal Singh,23-Sep-2024 04:29 PM,AOC.pdf (111.00 KB),,RAKESH KUMAR SHARMA,"523,806.96",INR,2024_SCIDC_948562_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Gonda,"Project Alankar Yojna ke Antargat Multipurpose hall,Toilet Block,Add.Class room and Library at Fakhruddin Ali Ahmed Inter college Gonda.",227/R-T-III/S.E/GND/E-T/24-25 D-22.8.24,2024_SCIDC_948628_1,05-Sep-2024,"INR 10,750,000",90,Devendra Singh,10-Oct-2024 11:32 AM,227.pdf (171.00 KB),Attach.,SAGUN ENTERPRISES,"10,748,925",INR,2024_SCIDC_948565_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Gonda,"Project Alankar Yojna ke Antargat Multipurpose hall,Toilet Block,Add.Class room and Library at Fakhruddin Ali Ahmed Inter college Gonda.",227/R-T-III/S.E/GND/E-T/24-25 D-22.8.24,2024_SCIDC_948628_1,05-Sep-2024,"INR 10,750,000",90,Devendra Singh,10-Oct-2024 11:32 AM,227.pdf (171.00 KB),Attach.,SAGUN ENTERPRISES,"10,748,925",INR,2024_SCIDC_948566_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Gonda,"Project Alankar Yojna ke Antargat Multipurpose hall,Toilet Block,Add.Class room and Library at Fakhruddin Ali Ahmed Inter college Gonda.",227/R-T-III/S.E/GND/E-T/24-25 D-22.8.24,2024_SCIDC_948628_1,05-Sep-2024,"INR 10,750,000",90,Devendra Singh,10-Oct-2024 11:32 AM,227.pdf (171.00 KB),Attach.,SAGUN ENTERPRISES,"10,748,925",INR,2024_SCIDC_948628_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Hatisha me Inerlocking Work,46,2024_SCIDC_950144_1,23-Sep-2024,"INR 1,505,982",90,Satyapal Singh,23-Sep-2024 03:48 PM,AOC.pdf (114.00 KB),,RAKESH KUMAR SHARMA,"1,505,229",INR,2024_SCIDC_948715_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Hatisha me Inerlocking Work,46,2024_SCIDC_950144_1,23-Sep-2024,"INR 1,505,982",90,Satyapal Singh,23-Sep-2024 03:48 PM,AOC.pdf (114.00 KB),,RAKESH KUMAR SHARMA,"1,505,229",INR,2024_SCIDC_950135_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Hatisha me Inerlocking Work,46,2024_SCIDC_950144_1,23-Sep-2024,"INR 1,505,982",90,Satyapal Singh,23-Sep-2024 03:48 PM,AOC.pdf (114.00 KB),,RAKESH KUMAR SHARMA,"1,505,229",INR,2024_SCIDC_950144_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Mitanpur me Interlocking Work,47,2024_SCIDC_950155_1,23-Sep-2024,"INR 731,029",90,Satyapal Singh,23-Sep-2024 03:44 PM,AOC.pdf (113.00 KB),,RAKESH KUMAR SHARMA,"730,663.48",INR,2024_SCIDC_950155_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Shekhupur Ajit me Interlocking Work,48,2024_SCIDC_950163_1,23-Sep-2024,"INR 667,657",90,Satyapal Singh,23-Sep-2024 04:14 PM,AOC.pdf (114.00 KB),,RAKESH KUMAR SHARMA,"667,356.55",INR,2024_SCIDC_950163_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Construction of Road work in Campus at Dramand Govt. Inter Collage Pilibhit,201/S.E. BLY/E-Tender/PBT/2024-25 Dt. 28.08.2024,2024_SCIDC_950187_1,13-Sep-2024,"INR 4,371,727.04",120,Charan Singh Arya,20-Sep-2024 02:55 PM,LOICancellation.pdf (270.00 KB),Contract LOI Cancellation,M. I. CONSTRUCTIN,"4,371,727.04",INR,2024_SCIDC_950170_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Dhadoli Mahra Nagral Patari me C C Interlocking,31,2024_SCIDC_948429_1,23-Sep-2024,"INR 561,332",90,Satyapal Singh,23-Sep-2024 12:59 PM,AOC.pdf (117.00 KB),,RAKESH KUMAR SHARMA,"561,051.33",INR,2024_SCIDC_948429_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Aahan Me C C Interlocking Work,33,2024_SCIDC_948456_1,23-Sep-2024,"INR 611,698",90,Satyapal Singh,23-Sep-2024 03:26 PM,AOC.pdf (111.00 KB),,RAKESH KUMAR SHARMA,"611,392.15",INR,2024_SCIDC_948444_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Aahan Me C C Interlocking Work,33,2024_SCIDC_948456_1,23-Sep-2024,"INR 611,698",90,Satyapal Singh,23-Sep-2024 03:26 PM,AOC.pdf (111.00 KB),,RAKESH KUMAR SHARMA,"611,392.15",INR,2024_SCIDC_948456_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Ramnagariya me C C Interlockig Work,34,2024_SCIDC_948468_1,23-Sep-2024,"INR 1,319,488",90,Satyapal Singh,23-Sep-2024 04:54 PM,AOC.pdf (114.00 KB),,RAKESH KUMAR SHARMA,"1,318,960.2",INR,2024_SCIDC_948468_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Khusalgarh me C C Interlocking Work,35,2024_SCIDC_948472_1,23-Sep-2024,"INR 727,417",90,Satyapal Singh,23-Sep-2024 04:38 PM,AOC.pdf (117.00 KB),,RAKESH KUMAR SHARMA,"727,053.29",INR,2024_SCIDC_948472_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Maheva me Interlocking Work,36,2024_SCIDC_948478_1,23-Sep-2024,"INR 1,422,850",90,Satyapal Singh,23-Sep-2024 04:43 PM,AOC.pdf (111.00 KB),,RAKESH KUMAR SHARMA,"1,422,138.57",INR,2024_SCIDC_948478_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Noorpur me C C Interlocking Work,37,2024_SCIDC_948489_1,23-Sep-2024,"INR 902,328",90,Satyapal Singh,23-Sep-2024 03:31 PM,AOC.pdf (113.00 KB),,RAKESH KUMAR SHARMA,"901,876.83",INR,2024_SCIDC_948489_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Noorpur me jaharveer baba mandir se C C Interlocking Work,38,2024_SCIDC_948493_1,23-Sep-2024,"INR 376,730",90,Satyapal Singh,23-Sep-2024 03:19 PM,AOC.pdf (119.00 KB),,RAKESH KUMAR SHARMA,"376,541.63",INR,2024_SCIDC_948493_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Agsoli me C C Interlocking Work,40,2024_SCIDC_948498_1,23-Sep-2024,"INR 774,711",90,Satyapal Singh,23-Sep-2024 01:06 PM,AOC.pdf (111.00 KB),,RAKESH KUMAR SHARMA,"774,323.64",INR,2024_SCIDC_948495_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Agsoli me C C Interlocking Work,40,2024_SCIDC_948498_1,23-Sep-2024,"INR 774,711",90,Satyapal Singh,23-Sep-2024 01:06 PM,AOC.pdf (111.00 KB),,RAKESH KUMAR SHARMA,"774,323.64",INR,2024_SCIDC_948498_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,Supply and Installation of Pass enger Lift For 8 Passangers 544 Kg Make Johnson  Kone at Office Building For U.P. Ex Sainik Kalyan Nigam Ltd. Agra,17/24-25/SAINIKKALYAN/AGRA,2024_SCIDC_948257_1,10-Oct-2024,"INR 1,385,830",90,Rakesh Sikarwar,08-Oct-2024 11:18 AM,17fb.pdf (1520.00 KB),,M/s Pragya Construction,"1,385,830",INR,2024_SCIDC_948257_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"Construction work of 160.00 m. CC road from Ale Nabi house to Mohammad house in village Nawada, Block-JOYA, District-AMROHA",014/EE/JPN/2024-25 Dt. 22-08-2024,2024_SCIDC_948261_1,06-Sep-2024,"INR 1,518,556",60,Bikram Singh Kathait,10-Oct-2024 11:57 AM,014-014WO-JPN.pdf (142.00 KB),L.O.I OF WORK,M/S PRADEEP KUMAR CONTRACTOR,"1,517,948.58",INR,2024_SCIDC_948261_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"Construction work of 172.00 m interlocking road and 344.00-meter drain towards the house of Naeem Saifi from the meeting of Abid Pradhan in village Mitthepur, Block-AMROHA, District-AMROHA",015/EE/JPN/2024-25 Dt. 22-08-2024,2024_SCIDC_948264_1,06-Sep-2024,"INR 935,356",60,Bikram Singh Kathait,10-Oct-2024 12:04 PM,015-015WO-JPN.pdf (143.00 KB),L.O.I OF WORK,M/S PRADEEP KUMAR CONTRACTOR,"934,981.86",INR,2024_SCIDC_948264_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"Construction work of 100.00 m interlocking road and 200.00-meter drain from Param Singh shop towards Balwant house in village Sihali Narayan, Block-AMROHA, District-AMROHA",016/EE/JPN/2024-25 Dt. 22-08-2024,2024_SCIDC_948273_1,06-Sep-2024,"INR 613,242",60,Bikram Singh Kathait,10-Oct-2024 12:28 PM,016-016WO-JPN.pdf (145.00 KB),L.O.I OF WORK,M/S PRADEEP KUMAR CONTRACTOR,"612,996.7",INR,2024_SCIDC_948273_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"Construction work of 110.00 m interlocking road and 50.00-meter drain from Sanjay Kumar house to Rishipal house in village Narayanpur, Block-AMROHA, District-AMROHA",019/EE/JPN/2024-25 Dt. 22-08-2024,2024_SCIDC_948316_1,06-Sep-2024,"INR 955,169",60,Bikram Singh Kathait,10-Oct-2024 12:39 PM,019-019WO-JPN.pdf (142.00 KB),L.O.I OF WORK,M/S PRADEEP KUMAR CONTRACTOR,"954,786.93",INR,2024_SCIDC_948281_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"Construction work of 110.00 m interlocking road and 50.00-meter drain from Sanjay Kumar house to Rishipal house in village Narayanpur, Block-AMROHA, District-AMROHA",019/EE/JPN/2024-25 Dt. 22-08-2024,2024_SCIDC_948316_1,06-Sep-2024,"INR 955,169",60,Bikram Singh Kathait,10-Oct-2024 12:39 PM,019-019WO-JPN.pdf (142.00 KB),L.O.I OF WORK,M/S PRADEEP KUMAR CONTRACTOR,"954,786.93",INR,2024_SCIDC_948306_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"Construction work of 110.00 m interlocking road and 50.00-meter drain from Sanjay Kumar house to Rishipal house in village Narayanpur, Block-AMROHA, District-AMROHA",019/EE/JPN/2024-25 Dt. 22-08-2024,2024_SCIDC_948316_1,06-Sep-2024,"INR 955,169",60,Bikram Singh Kathait,10-Oct-2024 12:39 PM,019-019WO-JPN.pdf (142.00 KB),L.O.I OF WORK,M/S PRADEEP KUMAR CONTRACTOR,"954,786.93",INR,2024_SCIDC_948316_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"Construction work of 100.00 m interlocking road and 50.00-meter drain from the field of Kallu Singh Lambardar towards Karan Singh field in village Yusufpura Majhra catch, Block-HASANPUR, District-AMROHA",020/EE/JPN/2024-25 Dt. 22-08-2024,2024_SCIDC_948323_1,06-Sep-2024,"INR 706,136",60,Bikram Singh Kathait,10-Oct-2024 10:56 AM,020-020WO-JPN.pdf (144.00 KB),L.O.I OF WORK,M/S PRADEEP KUMAR CONTRACTOR,"705,853.55",INR,2024_SCIDC_948323_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Nagla Bari me C C Interlocking Work,30,2024_SCIDC_948421_1,23-Sep-2024,"INR 1,334,972",90,Satyapal Singh,23-Sep-2024 05:00 PM,AOC.pdf (115.00 KB),,RAKESH KUMAR SHARMA,"1,334,438.01",INR,2024_SCIDC_948402_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Nagla Bari me C C Interlocking Work,30,2024_SCIDC_948421_1,23-Sep-2024,"INR 1,334,972",90,Satyapal Singh,23-Sep-2024 05:00 PM,AOC.pdf (115.00 KB),,RAKESH KUMAR SHARMA,"1,334,438.01",INR,2024_SCIDC_948421_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Tikari kala me C C Interlocking Work,26,2024_SCIDC_948010_2,24-Sep-2024,"INR 658,623",90,Satyapal Singh,24-Sep-2024 02:09 PM,Nn.pdf (601.00 KB),,RAKESH KUMAR SHARMA,"658,326.62",INR,2024_SCIDC_948010_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"Construction work of 120.00 m interlocking road from Prathama Bank towards Suresh house in village Gharaunta, Block-HASANPUR, District-AMROHA",07/EE/JPN/2024-25 Dt. 22-08-2024,2024_SCIDC_948191_1,06-Sep-2024,"INR 1,264,307",60,Bikram Singh Kathait,10-Oct-2024 11:07 AM,07-07WO-JPN.pdf (143.00 KB),L.O.I OF WORK,M/S PRADEEP KUMAR CONTRACTOR,"1,263,801.28",INR,2024_SCIDC_948016_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"Construction work of 120.00 m interlocking road from Prathama Bank towards Suresh house in village Gharaunta, Block-HASANPUR, District-AMROHA",07/EE/JPN/2024-25 Dt. 22-08-2024,2024_SCIDC_948191_1,06-Sep-2024,"INR 1,264,307",60,Bikram Singh Kathait,10-Oct-2024 11:07 AM,07-07WO-JPN.pdf (143.00 KB),L.O.I OF WORK,M/S PRADEEP KUMAR CONTRACTOR,"1,263,801.28",INR,2024_SCIDC_948191_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"Construction work of 200.00 m interlocking road and 400.00-meter drain from Jama Masjid towards Raees house in village Sandpur Imma, Block-AMROHA, District-AMROHA",08/EE/JPN/2024-25 Dt. 22-08-2024,2024_SCIDC_948205_1,06-Sep-2024,"INR 1,010,544",60,Bikram Singh Kathait,10-Oct-2024 11:12 AM,08-08WO-JPN.pdf (145.00 KB),L.O.I OF WORK,M/S PRADEEP KUMAR CONTRACTOR,"1,010,139.78",INR,2024_SCIDC_948205_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"Construction work of 52.00 m CC road from Amroha-Kanth road towards Guru Tegh Bahadur Degree College near Sona Farm Chhavi in village Chhavi, Block-AMROHA, District-AMROHA",011/EE/JPN/2024-25 Dt. 22-08-2024,2024_SCIDC_948242_1,06-Sep-2024,"INR 279,043",60,Bikram Singh Kathait,10-Oct-2024 11:28 AM,011-011WO-JPN.pdf (144.00 KB),L.O.I OF WORK,M/S PRADEEP KUMAR CONTRACTOR,"278,931.38",INR,2024_SCIDC_948211_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"Construction work of 52.00 m CC road from Amroha-Kanth road towards Guru Tegh Bahadur Degree College near Sona Farm Chhavi in village Chhavi, Block-AMROHA, District-AMROHA",011/EE/JPN/2024-25 Dt. 22-08-2024,2024_SCIDC_948242_1,06-Sep-2024,"INR 279,043",60,Bikram Singh Kathait,10-Oct-2024 11:28 AM,011-011WO-JPN.pdf (144.00 KB),L.O.I OF WORK,M/S PRADEEP KUMAR CONTRACTOR,"278,931.38",INR,2024_SCIDC_948215_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"Construction work of 52.00 m CC road from Amroha-Kanth road towards Guru Tegh Bahadur Degree College near Sona Farm Chhavi in village Chhavi, Block-AMROHA, District-AMROHA",011/EE/JPN/2024-25 Dt. 22-08-2024,2024_SCIDC_948242_1,06-Sep-2024,"INR 279,043",60,Bikram Singh Kathait,10-Oct-2024 11:28 AM,011-011WO-JPN.pdf (144.00 KB),L.O.I OF WORK,M/S PRADEEP KUMAR CONTRACTOR,"278,931.38",INR,2024_SCIDC_948242_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"Construction work of 100.00 m interlocking road and 200.00-meter drain from Alam house to Rashid house in village Sultanpur Zahoor, Block-AMROHA, District-AMROHA",012/EE/JPN/2024-25 Dt. 22-08-2024,2024_SCIDC_948250_1,06-Sep-2024,"INR 708,486",60,Bikram Singh Kathait,10-Oct-2024 11:40 AM,012-012WO-JPN.pdf (143.00 KB),L.O.I OF WORK,M/S PRADEEP KUMAR CONTRACTOR,"708,202.61",INR,2024_SCIDC_948250_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"Construction work of 30.00 m interlocking road and 60.00-meter drain from Bhoop Singh house towards Rohtash house in village Dehri Jat, Block-HASANPUR, District-AMROHA",013/EE/JPN/2024-25 Dt. 22-08-2024,2024_SCIDC_948256_1,06-Sep-2024,"INR 159,884",60,Bikram Singh Kathait,10-Oct-2024 11:53 AM,013-013WO-JPN.pdf (143.00 KB),L.O.I OF WORK,M/S PRADEEP KUMAR CONTRACTOR,"159,820.05",INR,2024_SCIDC_948255_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,"Construction work of 30.00 m interlocking road and 60.00-meter drain from Bhoop Singh house towards Rohtash house in village Dehri Jat, Block-HASANPUR, District-AMROHA",013/EE/JPN/2024-25 Dt. 22-08-2024,2024_SCIDC_948256_1,06-Sep-2024,"INR 159,884",60,Bikram Singh Kathait,10-Oct-2024 11:53 AM,013-013WO-JPN.pdf (143.00 KB),L.O.I OF WORK,M/S PRADEEP KUMAR CONTRACTOR,"159,820.05",INR,2024_SCIDC_948256_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Bhilokharai me C C Interlocking Work,18,2024_SCIDC_947728_2,24-Sep-2024,"INR 685,317",90,Satyapal Singh,24-Sep-2024 01:39 PM,AOC.pdf (113.00 KB),,RAKESH KUMAR SHARMA,"684,974.34",INR,2024_SCIDC_947728_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Balna me C C Work,19,2024_SCIDC_947772_2,24-Sep-2024,"INR 1,258,014",90,Satyapal Singh,24-Sep-2024 01:32 PM,AOC.pdf (111.00 KB),,RAKESH KUMAR SHARMA,"1,257,384.99",INR,2024_SCIDC_947772_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Gonda,Janpad Santkabir Nagar mein Gorakhpur Santkabir Nagar Border par Sant kabirdas Ji Swagat dwar ka Nirman karya.,3001/E.E/BASTI/SKN/V.N. MLC/E-T/24-25 D-20.08.24,2024_SCIDC_947799_1,26-Sep-2024,"INR 1,924,000",90,Devendra Singh,09-Oct-2024 01:08 PM,3001.pdf (1000.00 KB),Attach.,M/S DURGA ENTERPRISES,"1,923,038",INR,2024_SCIDC_947799_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Gonda,Vikas khand Khalilabad ke Gram panchayat Emildeeha mein Ethar jane wale marg par 3mtr Spon ke R.C.C. Puliya ka Nirman karya Santkabir Nagar.,3002/E.E/BASTI/S.N.SKN/24-25 D-20.08.24,2024_SCIDC_947809_1,26-Sep-2024,"INR 1,271,000",90,Devendra Singh,09-Oct-2024 01:14 PM,3002.pdf (1068.00 KB),Attach.,MAA CONSTRUCTION AND SUPPLIERS,"1,269,093.5",INR,2024_SCIDC_947809_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Pura Khurd me C C Interlocking Work,20,2024_SCIDC_947949_2,24-Sep-2024,"INR 959,991",90,Satyapal Singh,24-Sep-2024 01:27 PM,AOC.pdf (113.00 KB),,RAKESH KUMAR SHARMA,"959,511",INR,2024_SCIDC_947949_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Baramai me C C Interlocking Work,23,2024_SCIDC_947974_2,24-Sep-2024,"INR 467,518",90,Satyapal Singh,24-Sep-2024 02:18 PM,AOC.pdf (109.00 KB),,RAKESH KUMAR SHARMA,"467,330.99",INR,2024_SCIDC_947956_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Baramai me C C Interlocking Work,23,2024_SCIDC_947974_2,24-Sep-2024,"INR 467,518",90,Satyapal Singh,24-Sep-2024 02:18 PM,AOC.pdf (109.00 KB),,RAKESH KUMAR SHARMA,"467,330.99",INR,2024_SCIDC_947960_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Baramai me C C Interlocking Work,23,2024_SCIDC_947974_2,24-Sep-2024,"INR 467,518",90,Satyapal Singh,24-Sep-2024 02:18 PM,AOC.pdf (109.00 KB),,RAKESH KUMAR SHARMA,"467,330.99",INR,2024_SCIDC_947974_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Bhopatpur me C C Interlocking Work,24,2024_SCIDC_947986_2,24-Sep-2024,"INR 1,182,507",90,Satyapal Singh,24-Sep-2024 01:55 PM,AOC.pdf (112.00 KB),,RAKESH KUMAR SHARMA,"1,181,915.74",INR,2024_SCIDC_947986_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Gram Tikari kala me C C Interlocking Work,26,2024_SCIDC_948010_2,24-Sep-2024,"INR 658,623",90,Satyapal Singh,24-Sep-2024 02:09 PM,Nn.pdf (601.00 KB),,RAKESH KUMAR SHARMA,"658,326.62",INR,2024_SCIDC_947998_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Gram Parasi Vikas khand Basti sadar mein Pradhanmantri Aadarsh gram Yojna antargat Nirman karya distt-Basti,2026 /E.E / BASTI/ PMAGY Basti /E-TENDER/ 2024-25 Date 09/08/2024,2024_SCIDC_945184_3,16-Oct-2024,"INR 1,503,444",90,Ashok Tiwari,16-Oct-2024 10:47 AM,ParasiLOI.pdf (820.00 KB),M/S SHREYA CONSTRUCTION Found L1,M/S SHREYA CONSTRUCTION,"1,503,444",INR,2024_SCIDC_945184_3
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Gram Tedaghat Vikas khand Parshurampur mein Pradhanmantri Aadarsh gram Yojna antargat Nirman karya distt-Basti,2028 /E.E / BASTI/ PMAGY Basti /E-TENDER/ 2024-25 Date 09/08/2024,2024_SCIDC_945202_3,16-Oct-2024,"INR 1,516,781",90,Ashok Tiwari,16-Oct-2024 10:50 AM,TedaghatLOI.pdf (828.00 KB),M/S BHUVNESHWARI ENTERPRISES Found L1,M/S BHUVNESHWARI ENTERPRISES,"1,516,781",INR,2024_SCIDC_945195_3
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Gram Tedaghat Vikas khand Parshurampur mein Pradhanmantri Aadarsh gram Yojna antargat Nirman karya distt-Basti,2028 /E.E / BASTI/ PMAGY Basti /E-TENDER/ 2024-25 Date 09/08/2024,2024_SCIDC_945202_3,16-Oct-2024,"INR 1,516,781",90,Ashok Tiwari,16-Oct-2024 10:50 AM,TedaghatLOI.pdf (828.00 KB),M/S BHUVNESHWARI ENTERPRISES Found L1,M/S BHUVNESHWARI ENTERPRISES,"1,516,781",INR,2024_SCIDC_945202_3
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Gram Kunvarapur Vikas khand Vikramjot mein Pradhanmantri Aadarsh gram Yojna antargat Nirman karya distt-Basti,2030 /E.E / BASTI/ PMAGY Basti /E-TENDER/ 2024-25 Date 09/08/2024,2024_SCIDC_945214_3,16-Oct-2024,"INR 1,516,537",90,Ashok Tiwari,16-Oct-2024 10:56 AM,KunvarapurLOI.pdf (812.00 KB),M/S BHUVNESHWARI ENTERPRISES Found L1,M/S BHUVNESHWARI ENTERPRISES,"1,516,537",INR,2024_SCIDC_945206_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Gram Kunvarapur Vikas khand Vikramjot mein Pradhanmantri Aadarsh gram Yojna antargat Nirman karya distt-Basti,2030 /E.E / BASTI/ PMAGY Basti /E-TENDER/ 2024-25 Date 09/08/2024,2024_SCIDC_945214_3,16-Oct-2024,"INR 1,516,537",90,Ashok Tiwari,16-Oct-2024 10:56 AM,KunvarapurLOI.pdf (812.00 KB),M/S BHUVNESHWARI ENTERPRISES Found L1,M/S BHUVNESHWARI ENTERPRISES,"1,516,537",INR,2024_SCIDC_945214_3
U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Lucknow,"Electrification work for ward No-2 and (30Beded) at Joint District Hospital, Kannauj.",395/EE(E)/E-Ten/LKO/24-25 dt13.8.24,2024_SCIDC_945872_1,24-Aug-2024,"INR 1,437,000",120,Ramashray Singh Yadav,07-Oct-2024 12:46 PM,Karyadesh1433.pdf (2135.00 KB),Attached,SANJAY ELECTRIC COMPANY,"1,433,407.5",INR,2024_SCIDC_945872_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,"Janpad Basti Me, Project Alankar Yojnantargat, Rajkiya Uchcha Madhyamik Vidhyala Barhapur  Me  Library and Toilet Ka Nirman Karya.",2045 /E.E/BASTI/ Project Alankar Basti/E-TENDER/ 2024-25 Date 13 /08/2024,2024_SCIDC_945903_1,25-Sep-2024,"INR 2,910,840",90,Ashok Tiwari,25-Sep-2024 11:10 AM,BarhapurLOI.pdf (1144.00 KB),M/s Virat Traders L1,M/S VIRAT TRADERS,"2,910,840",INR,2024_SCIDC_945889_1
