Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
Dakshinanchal Vidyut Vitran Nigam Ltd.,"Installation of Bakelite Fuse Set with supply on installed distribution transformers under EDD, Atarra",EDCBNDA-14/2023-24,2023_DVVNL_817046_4,18-Dec-2023,"INR 194,700",15,RAJNEESH GUPTA,10-Jun-2024 07:33 PM,AOC-142023-24-30112023.pdf (735.00 KB),AOC-142023-24-30112023,MAA ELECTRICAL ENERGY,"194,700",INR,2023_DVVNL_817046_4
Dakshinanchal Vidyut Vitran Nigam Ltd.,Shifting work,EDCBNDA-06/2023-24,2023_DVVNL_817323_1,18-Dec-2023,"INR 96,677.4",15,RAJNEESH GUPTA,10-Jun-2024 07:46 PM,AOC-062023-24-30112023.pdf (802.00 KB),AOC-062023-24-30112023,MAA ELECTRICAL ENERGY,"96,677.4",INR,2023_DVVNL_817323_1
Dakshinanchal Vidyut Vitran Nigam Ltd.,"Erection of 11 KV HT Line and 25 KVA Sub-Station for giving connection to Atal Aawasiya Vidyalaya (Jal Aaporti), Vill. Achharod under Full Deposit under EUDD, Banda",EDCBNDA-20/2023-24,2023_DVVNL_831761_1,18-Dec-2023,"INR 589,528",30,RAJNEESH GUPTA,10-Jun-2024 08:35 PM,AOC-202023-24-30112023.pdf (752.00 KB),AOC-202023-24-30112023,MAA ELECTRICAL ENERGY,"589,528",INR,2023_DVVNL_831761_1
Dakshinanchal Vidyut Vitran Nigam Ltd.,"The work of erection and repairing of 33 KV, 11 KV HT/LT Lines at various places, installation of VCB panels, MCCB and earthing work for protection of transformers installed at various 33/11 KV S/Ss under Business Plan 2023-24 under EDD, Banda",EDCBNDA-21/2023-24,2023_DVVNL_831762_1,09-Feb-2024,"INR 2,371,587.6",90,RAJNEESH GUPTA,29-May-2024 06:51 PM,AOC-212023-24-30112023.pdf (739.00 KB),"DY. CAO, SE, CE(D), BANDA ZONE, BANDA",JMC Enterprises,"2,371,587.6",INR,2023_DVVNL_831762_1
Dakshinanchal Vidyut Vitran Nigam Ltd.,"The work of erection of 11 KV HT/LT Lines and installation of additional DT at 11/0.4 KV Sub-Stations under Business Plan 2023-24 under EDD, Atarra",EDCBNDA-23/2023-24,2023_DVVNL_831764_1,09-Feb-2024,"INR 241,652.2",90,RAJNEESH GUPTA,29-May-2024 07:49 PM,AOC-232023-24-08122023.pdf (667.00 KB),DY CAO SE CE BANDA ZONE BANDA,JMC Enterprises,"241,652.2",INR,2023_DVVNL_831764_1
Dakshinanchal Vidyut Vitran Nigam Ltd.,"The work of installation of additional 100/250 KVA DTs at 11/0.4 KV Sub-Stations and increasing capacity of 250 KVA to 400 KVA T/F in various places under Business Plan 2023-24 under EUDD, Banda",EDCBNDA-24/2023-24,2023_DVVNL_831765_3,09-Feb-2024,"INR 222,182.2",90,RAJNEESH GUPTA,29-May-2024 07:45 PM,AOC-242023-24-08122023.pdf (645.00 KB),DY CAO SE CE BANDA ZONE BANDA,RAWAT CONTRACTOR AND GENERALSUPPLIERS,"222,182.2",INR,2023_DVVNL_831765_3
Dakshinanchal Vidyut Vitran Nigam Ltd.,"Replacement and Installation of 33 KV/11 KV Panels, earthing works and Increasing Capacity of Power Transformer from 5/8 MVA to 10 MVA under Business Plan 2023-24 under EDD, Atarra",EDCBNDA-25/2023-24,2023_DVVNL_834189_1,09-Feb-2024,"INR 1,529,008.6",90,RAJNEESH GUPTA,29-May-2024 07:20 PM,AOC-252023-24-08122023.pdf (694.00 KB),"DY. CAO, SE, CE(D), BANDA ZONE, BANDA",JMC Enterprises,"1,529,008.6",INR,2023_DVVNL_834189_1
Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun,5 TPD Wet west processing composting,880_NPI_2023-24 (1) 5 TPD,2023_DOLBU_872234_1,24-Jan-2024,"INR 3,988,000",60,MOHAMMAD FARAZ,24-Jun-2024 02:07 PM,AOC_872234.pdf (582.00 KB),AOC,M/S ISRAR CONTRACTOR,"3,867,562.4",INR,2023_DOLBU_872234_1
Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun,3 TPD Wet west processing civil nirman,880_NPI_2023-24 (2) 3 TPD,2023_DOLBU_872262_1,24-Jan-2024,"INR 3,532,000",60,MOHAMMAD FARAZ,24-Jun-2024 02:12 PM,AOC_872234.pdf (582.00 KB),AOC,M/S ISRAR CONTRACTOR,"3,425,686.8",INR,2023_DOLBU_872262_1
Directorate of Local Bodies UP||Nagar Panchayat Nagra Ballia,CIVIL WORK,396/NP NAGRA RF W1,2023_DOLBU_872897_1,27-Feb-2024,"INR 3,446,000",90,ravish kumar sharma,18-Jun-2024 02:06 PM,rf1.pdf (498.00 KB),CIVIL WORK,M/S SAI SANJOG ASSOCIATES,"3,440,831",INR,2023_DOLBU_872792_1
Directorate of Local Bodies UP||Nagar Panchayat Nagra Ballia,CIVIL WORK,396/NP NAGRA RF W1,2023_DOLBU_872897_1,27-Feb-2024,"INR 3,446,000",90,ravish kumar sharma,18-Jun-2024 02:06 PM,rf1.pdf (498.00 KB),CIVIL WORK,M/S SAI SANJOG ASSOCIATES,"3,440,831",INR,2023_DOLBU_872897_1
Directorate of Local Bodies UP||Nagar Panchayat Nagra Ballia,Construction work of CC road from Government Tubel to Rajesh Singh farm on Nagra Ghosi road in Ward No 1,396/NP NAGRA RF W5,2023_DOLBU_873020_1,27-Feb-2024,"INR 3,140,000",90,ravish kumar sharma,18-Jun-2024 02:12 PM,rf5.pdf (480.00 KB),Construction work of CC road from Government Tubel to Rajesh Singh farm on Nagra Ghosi road in Ward No 1,M/S RAJA RAM SINGH,"3,014,086",INR,2023_DOLBU_872968_1
Directorate of Local Bodies UP||Nagar Panchayat Nagra Ballia,Construction work of CC road from Government Tubel to Rajesh Singh farm on Nagra Ghosi road in Ward No 1,396/NP NAGRA RF W5,2023_DOLBU_873020_1,27-Feb-2024,"INR 3,140,000",90,ravish kumar sharma,18-Jun-2024 02:12 PM,rf5.pdf (480.00 KB),Construction work of CC road from Government Tubel to Rajesh Singh farm on Nagra Ghosi road in Ward No 1,M/S RAJA RAM SINGH,"3,014,086",INR,2023_DOLBU_873020_1
Directorate of Local Bodies UP||Nagar Panchayat Nagra Ballia,Construction work of CC road and covered drain from Ritesh Yadav house to Ajay Yadav house in ward no 6,396/NP NAGRA RF W6,2023_DOLBU_873042_1,27-Feb-2024,"INR 680,000",90,ravish kumar sharma,18-Jun-2024 02:20 PM,rf6.pdf (425.00 KB),Construction work of CC road and covered drain from Ritesh Yadav house to Ajay Yadav house in ward no 6,M/S SAI SANJOG ASSOCIATES,"678,980",INR,2023_DOLBU_873042_1
Directorate of Local Bodies UP||Nagar Panchayat Nagra Ballia,Construction of covered drain from Kedar Yadav house to Premchand house and Prakash Yadav house via Vyasmuni house in ward no 6,396/NP NAGRA RF W7,2023_DOLBU_873056_1,27-Feb-2024,"INR 320,000",90,ravish kumar sharma,18-Jun-2024 02:22 PM,rf7.pdf (700.00 KB),Construction of covered drain from Kedar Yadav house to Premchand house and Prakash Yadav house via Vyasmuni house in ward no 6,M/S SAI SANJOG ASSOCIATES,"319,520",INR,2023_DOLBU_873056_1
Directorate of Local Bodies UP||Nagar Panchayat Nagra Ballia,Construction of drain from Prithviganj Chowk to Belthra Road jeep stand,395/NP NAGRA JAL NIKASHI W1,2023_DOLBU_873070_1,01-Apr-2024,"INR 399,000",90,ravish kumar sharma,18-Jun-2024 12:59 PM,jalnikasi.pdf (387.00 KB),Nali nirman Kary,Friends Enterprises,"3,982,020",INR,2023_DOLBU_873070_1
Directorate of Local Bodies UP||Nagar Panchayat Nagra Ballia,Nallah construction work from Belthra Road jeep stand to Yadav Cement Agency,395/NP NAGRA JAL NIKASHI W2,2023_DOLBU_873090_1,15-Feb-2024,"INR 39,900",90,ravish kumar sharma,18-Jun-2024 01:14 PM,jalnikasi.pdf (387.00 KB),nali nirman kary,Friends Enterprises,"3,982,020",INR,2023_DOLBU_873090_1
Directorate of Local Bodies UP||Nagar Panchayat Baitalpur Deoria,Ward No 12/13 me mewa prasad ke makan se shambhu prasad ke makan hote huye dhananjay mani ke makan ke aage tak cc road and coverd nali nirman karya,137  06,2023_DOLBU_863266_2,06-Feb-2024,"INR 2,072,012.48",30,Amitabh Mani,22-Jun-2024 05:32 PM,60.pdf (149.00 KB),,Chandra Prakash Pandey,"2,072,012.48",INR,2023_DOLBU_863263_2
Directorate of Local Bodies UP||Nagar Panchayat Baitalpur Deoria,Ward No 12/13 me mewa prasad ke makan se shambhu prasad ke makan hote huye dhananjay mani ke makan ke aage tak cc road and coverd nali nirman karya,137  06,2023_DOLBU_863266_2,06-Feb-2024,"INR 2,072,012.48",30,Amitabh Mani,22-Jun-2024 05:32 PM,60.pdf (149.00 KB),,Chandra Prakash Pandey,"2,072,012.48",INR,2023_DOLBU_863266_2
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,ward number 15 hanumant nagar me mukesh ke makan se transfarmar ke aage tak cc sadak aur nali nirman,Ward 15 2nd FFC,2023_DOLBU_868972_1,22-Jun-2024,"INR 888,334.084",90,AMAR NATH,22-Jun-2024 05:54 PM,rr.pdf (1139.00 KB),,M/S MAHALUXMI ASSOCIATES,"888,334.084",INR,2023_DOLBU_868972_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Ward number 40 lalman Yadav ke Makan se Jagdish Jaiswal ke Makan Tak tatha Gopal Ojha ke Makan se Prashant ke Makan Tak Sidhi Sadak aur Nali Nirman ka Karya,Ward 40 2nd FFC,2023_DOLBU_868984_1,16-May-2024,"INR 866,634.925",90,AMAR NATH,16-May-2024 12:53 PM,868984_9.pdf (1504.00 KB),,M/s M.K CONSTRUCTION,"866,634.925",INR,2023_DOLBU_868984_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Ward number 2 Simra Mein medical road se sent Pal school tak HMP dwara Sadak Nirman AVN Nali ka Nirman Karya,NCAP ward 02,2023_DOLBU_870461_1,06-May-2024,"INR 1,441,937.651",90,AMAR NATH,06-May-2024 02:13 PM,870461_9.pdf (1500.00 KB),,suresh yadav,"1,441,937.651",INR,2023_DOLBU_870461_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Ward number 9 gaytri Puram L1 Vikas Kumar shrivtastav ke Makan se Virendra Verma ke Makan Tak CC Sadak aur Nali ka Nirman Karya,NCAP Ward 09,2023_DOLBU_870484_1,09-May-2024,"INR 2,629,628.666",90,AMAR NATH,09-May-2024 11:26 AM,870484_9.pdf (3481.00 KB),,M/s DEEPAK CONSTRUCTION COMPANY,"2,629,628.666",INR,2023_DOLBU_870484_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Ward number 47 Mahatma Jyotiba Phule Nagar dilejapur Mein Mahir dental clinic se Jatashankar Chauk Hote Hue Vijay marriage hall Tak CC Sadak aur side Patari per interlocking ka Karya,NCAP Ward 47,2023_DOLBU_870554_1,04-May-2024,"INR 2,212,604.734",90,AMAR NATH,04-May-2024 03:04 PM,870554_9.pdf (1460.00 KB),,M/S KAPIL DEV MISHRA,"2,212,604.734",INR,2023_DOLBU_870554_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Ward Number 55 Ilahi bag Chauk se tiwaripur Chauraha aur Surajkund Tiraha Hote Hue Puliya Tak hot mix plant ka Karya,NCAP Ward 55,2023_DOLBU_870583_1,06-May-2024,"INR 6,867,230.009",90,AMAR NATH,06-May-2024 01:57 PM,870583_9.pdf (1469.00 KB),,suresh yadav,"6,867,230.009",INR,2023_DOLBU_870572_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Ward Number 55 Ilahi bag Chauk se tiwaripur Chauraha aur Surajkund Tiraha Hote Hue Puliya Tak hot mix plant ka Karya,NCAP Ward 55,2023_DOLBU_870583_1,06-May-2024,"INR 6,867,230.009",90,AMAR NATH,06-May-2024 01:57 PM,870583_9.pdf (1469.00 KB),,suresh yadav,"6,867,230.009",INR,2023_DOLBU_870583_1
Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun,5 TPD Wet west processing composting,880_NPI_2023-24 (1) 5 TPD,2023_DOLBU_872234_1,24-Jan-2024,"INR 3,988,000",60,MOHAMMAD FARAZ,24-Jun-2024 02:07 PM,AOC_872234.pdf (582.00 KB),AOC,M/S ISRAR CONTRACTOR,"3,867,562.4",INR,2023_DOLBU_870601_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Ward number 71 durgabadi road se Sunauli mukhya Marg Tak CC Sadak aur Nali marmmat ka Karya,FFC_71,2023_DOLBU_847264_1,04-May-2024,"INR 934,587.912",90,AMAR NATH,04-May-2024 03:08 PM,847264_9.pdf (1365.00 KB),,M/S KAPIL DEV MISHRA,"934,587.912",INR,2023_DOLBU_847264_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,ward 17 jail baipass road se bachpan school hote huye anupam mishra ke makan tak cc sadak aur nali nirman,Ward 17 _ Board fund,2023_DOLBU_853966_1,11-Jun-2024,"INR 1,087,931.075",90,AMAR NATH,11-Jun-2024 12:12 PM,853966_9.pdf (1400.00 KB),,Raghvendra Upadhyay,"1,087,931.075",INR,2023_DOLBU_853966_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Jhungiya Talab ka vikas kary,Pond_Jhungiya,2023_DOLBU_853978_1,09-May-2024,"INR 13,555,271.218",180,AMAR NATH,09-May-2024 02:20 PM,853978_9.pdf (1542.00 KB),,M/S SHUBHAM CONSTRUCTION,"13,555,271.218",INR,2023_DOLBU_853974_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Jhungiya Talab ka vikas kary,Pond_Jhungiya,2023_DOLBU_853978_1,09-May-2024,"INR 13,555,271.218",180,AMAR NATH,09-May-2024 02:20 PM,853978_9.pdf (1542.00 KB),,M/S SHUBHAM CONSTRUCTION,"13,555,271.218",INR,2023_DOLBU_853978_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,ward 09 Sports college ke samne jhajhahwan talab ka vikas kary,Pond_Sports college,2023_DOLBU_853979_1,09-May-2024,"INR 13,160,794.749",180,AMAR NATH,09-May-2024 02:22 PM,853979_9.pdf (1788.00 KB),,M/S SHUBHAM CONSTRUCTION,"13,160,794.749",INR,2023_DOLBU_853979_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Ward number 1 Divya Nagar Talab ka Vikas Karya,Pond Divyanagar,2023_DOLBU_862888_1,06-May-2024,"INR 17,870,245.417",180,AMAR NATH,06-May-2024 01:43 PM,862888_9.pdf (1718.00 KB),,M/S SHUBHAM CONSTRUCTION,"17,870,245.417",INR,2023_DOLBU_862888_1
Directorate of Local Bodies UP||Nagar Panchayat Baitalpur Deoria,nagar panchayat baitalpur ke badhaya me shiv mandir ke pas purane interlocking road se prathamik swasthya kendra tak cc road nirman karya,137  02,2023_DOLBU_863242_2,06-Feb-2024,"INR 429,659.05",30,Amitabh Mani,22-Jun-2024 02:20 PM,56.pdf (167.00 KB),,SRI RAM CONSTRUCTION,"429,659.05",INR,2023_DOLBU_862946_2
Directorate of Local Bodies UP||Nagar Panchayat Baitalpur Deoria,nagar panchayat baitalpur ke badhaya me shiv mandir ke pas purane interlocking road se prathamik swasthya kendra tak cc road nirman karya,137  02,2023_DOLBU_863242_2,06-Feb-2024,"INR 429,659.05",30,Amitabh Mani,22-Jun-2024 02:20 PM,56.pdf (167.00 KB),,SRI RAM CONSTRUCTION,"429,659.05",INR,2023_DOLBU_863242_2
Directorate of Local Bodies UP||Nagar Panchayat Baitalpur Deoria,nagar panchayat baitalpur ke belahi tiwari me mahendra paswan ke makan se uday paswan ke makan hote huye shiv prasad ke makan tak and hiraman paswan ke makan se parvati ke makan tak cc road and nali nirman karya,137  03,2023_DOLBU_863248_2,06-Feb-2024,"INR 2,567,836.44",30,Amitabh Mani,22-Jun-2024 05:02 PM,57.pdf (164.00 KB),,SRI RAM CONSTRUCTION,"2,567,836.44",INR,2023_DOLBU_863248_2
Directorate of Local Bodies UP||Nagar Panchayat Baitalpur Deoria,Ward No 12/13 me mewa prasad ke makan se shambhu prasad ke makan hote huye dhananjay mani ke makan ke aage tak cc road and coverd nali nirman karya,137  06,2023_DOLBU_863266_2,06-Feb-2024,"INR 2,072,012.48",30,Amitabh Mani,22-Jun-2024 05:32 PM,60.pdf (149.00 KB),,Chandra Prakash Pandey,"2,072,012.48",INR,2023_DOLBU_863258_2
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,02 seated aadhunik modular urinal ki aapurti AVN sthapna ka Karya,urinal_nng2,2023_DOLBU_833694_1,20-May-2024,"INR 179,000",60,AMAR NATH,20-May-2024 05:07 PM,833694_9.pdf (1544.00 KB),,M/S SK ENGINEERING WORKS,"179,000",INR,2023_DOLBU_820240_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,02 seated aadhunik modular urinal ki aapurti AVN sthapna ka Karya,urinal_nng2,2023_DOLBU_833694_1,20-May-2024,"INR 179,000",60,AMAR NATH,20-May-2024 05:07 PM,833694_9.pdf (1544.00 KB),,M/S SK ENGINEERING WORKS,"179,000",INR,2023_DOLBU_833694_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Ward number 06 jangal sikari me pitch sadak se rajesh kumar verma ke makan tak cc sadak ka nirman,FFC_Ward_06,2023_DOLBU_845315_1,07-May-2024,"INR 899,463.695",90,AMAR NATH,07-May-2024 03:18 PM,845315.pdf (1400.00 KB),,M/S DEEPAK KUMAR VERMA,"899,463.695",INR,2023_DOLBU_845315_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Ward number 08 chargavan me doctor faijal ke makan se VP shrivastav rajkishor singh sunil paswan tatha sanjay paswan hote huye sainik niwash tak cc sadak aur rcc nali aur side patari par interlocking ka nirman kary,FFC_Ward_08,2023_DOLBU_845318_1,10-Jun-2024,"INR 4,179,649.355",120,AMAR NATH,10-Jun-2024 01:26 PM,845318_9.pdf (1240.00 KB),,AHSANUDDIN,"4,179,649.355",INR,2023_DOLBU_845318_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Ward number 46 Subhash Pal ki awaaz se mithaai Lal ki Aawas Hote Hue kushhar yadav tak RCC Nali AVN CC Sadak Ka Nirman Karya,FFC_46,2023_DOLBU_846528_1,13-May-2024,"INR 1,438,295",90,AMAR NATH,13-May-2024 03:44 PM,846528_0.pdf (1662.00 KB),Ammount With GST after Negotiation,M/S PRAMOD KUMAR DUBEY,"1,438,295",INR,2023_DOLBU_846149_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Ward number 46 Subhash Pal ki awaaz se mithaai Lal ki Aawas Hote Hue kushhar yadav tak RCC Nali AVN CC Sadak Ka Nirman Karya,FFC_46,2023_DOLBU_846528_1,13-May-2024,"INR 1,438,295",90,AMAR NATH,13-May-2024 03:44 PM,846528_0.pdf (1662.00 KB),Ammount With GST after Negotiation,M/S PRAMOD KUMAR DUBEY,"1,438,295",INR,2023_DOLBU_846158_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Ward number 46 Subhash Pal ki awaaz se mithaai Lal ki Aawas Hote Hue kushhar yadav tak RCC Nali AVN CC Sadak Ka Nirman Karya,FFC_46,2023_DOLBU_846528_1,13-May-2024,"INR 1,438,295",90,AMAR NATH,13-May-2024 03:44 PM,846528_0.pdf (1662.00 KB),Ammount With GST after Negotiation,M/S PRAMOD KUMAR DUBEY,"1,438,295",INR,2023_DOLBU_846528_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Ward number 46 mukhya Marg dharmpur Aditya Puri tirahe se doctor Kunal ki awaaz Hote Hue doctor Pradeep Kumar Tak RCC Nali AVN CC road ka Nirman Karya,FFC_46,2023_DOLBU_846537_1,08-May-2024,"INR 1,448,533",90,AMAR NATH,08-May-2024 01:06 PM,846537_9.pdf (1528.00 KB),Amount with GST after negotiation,M/S PRAMOD KUMAR DUBEY,"1,448,533",INR,2023_DOLBU_846537_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Ward number 57 Raiganj Mein Kanhaiya Lal Verma se Masjid Hua Imambara Hote hue gyanveer lal tak cc sadak ka nirman kary,FFC_57,2023_DOLBU_847010_1,14-Jun-2024,"INR 1,143,550.351",90,AMAR NATH,14-Jun-2024 05:52 PM,847010_9.pdf (2259.00 KB),,SHIV CONSTRUCTION,"1,143,550.351",INR,2023_DOLBU_846556_1
Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Ward number 57 Raiganj Mein Kanhaiya Lal Verma se Masjid Hua Imambara Hote hue gyanveer lal tak cc sadak ka nirman kary,FFC_57,2023_DOLBU_847010_1,14-Jun-2024,"INR 1,143,550.351",90,AMAR NATH,14-Jun-2024 05:52 PM,847010_9.pdf (2259.00 KB),,SHIV CONSTRUCTION,"1,143,550.351",INR,2023_DOLBU_847010_1
"Chief Engineer PWD Varanasi Zone||S.E. Mirzapur Circle,PWD, Mirzapur||PROVINCIAL DIVISION PWD MIRZAPUR",Renewal of Tendui Kol Basti Link Road,4800/Nivida/2023-24 Dated 21-12-2023,2023_CEUVZ_876126_63,15-Mar-2024,"INR 526,080",60,Sunil Dutt,27-May-2024 11:32 AM,Tendui_Kol_Basti_Link_Road_JS_Cons.pdf (138.00 KB),,J S CONSTRUCTION COMPANY,"526,080",INR,2023_CEUVZ_876126_63
"Chief Engineer PWD Varanasi Zone||S.E. Mirzapur Circle,PWD, Mirzapur||PROVINCIAL DIVISION PWD MIRZAPUR",Renewal of Mahuaari Kala Link Road to Geeta Swami Ashram Link Road,4800/Nivida/2023-24 Dated 21-12-2023,2023_CEUVZ_876126_83,15-Mar-2024,"INR 360,996",60,Sunil Dutt,27-May-2024 04:28 PM,Mahuari_Kala_to_Geeta_Swati_Santosh_Pandey.pdf (1155.00 KB),,SANTOSH KUMAR PANDEY,"360,996",INR,2023_CEUVZ_876126_78
"Chief Engineer PWD Varanasi Zone||S.E. Mirzapur Circle,PWD, Mirzapur||PROVINCIAL DIVISION PWD MIRZAPUR",Renewal of Mahuaari Kala Link Road to Geeta Swami Ashram Link Road,4800/Nivida/2023-24 Dated 21-12-2023,2023_CEUVZ_876126_83,15-Mar-2024,"INR 360,996",60,Sunil Dutt,27-May-2024 04:28 PM,Mahuari_Kala_to_Geeta_Swati_Santosh_Pandey.pdf (1155.00 KB),,SANTOSH KUMAR PANDEY,"360,996",INR,2023_CEUVZ_876126_83
"Chief Engineer PWD Varanasi Zone||S.E. Mirzapur Circle,PWD, Mirzapur||PROVINCIAL DIVISION PWD MIRZAPUR",Renewal of Manikpur Link Road,4800/Nivida/2023-24 Dated 21-12-2023,2023_CEUVZ_876126_89,07-Mar-2024,"INR 233,947",60,Sunil Dutt,13-Jun-2024 10:43 AM,Manikpur_MD_Rathour.pdf (1239.00 KB),,M D RATHAUR CONSTRUCTION CO,"233,947",INR,2023_CEUVZ_876126_89
"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||CONSTURCTION DIVISION PWD CHANDAULI",Jigana se Hadaura marg ka Vishesh Marammat abadi bhag me CC ka karya,EE Ref No 1835/4A Dt 19.10.2023,2023_CEUVZ_876183_3,29-Jan-2024,"INR 1,184,548",30,Praveen Kumar,04-May-2024 10:23 AM,Bond118.pdf (136.00 KB),,M/S RAMSAHARE SINGH,"1,184,548",INR,2023_CEUVZ_876183_3
Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun,Nala safai Bhaag-1,720/NPI(2023-24) 1,2023_DOLBU_818280_1,13-Jul-2023,"INR 933,576",30,MOHAMMAD FARAZ,24-Jun-2024 02:00 PM,AOC_818280.pdf (484.00 KB),AOC,M/S M.A. ENTERPRISES,"932,642.424",INR,2023_DOLBU_811579_1
Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun,Nala safai Bhaag-1,720/NPI(2023-24) 1,2023_DOLBU_818280_1,13-Jul-2023,"INR 933,576",30,MOHAMMAD FARAZ,24-Jun-2024 02:00 PM,AOC_818280.pdf (484.00 KB),AOC,M/S M.A. ENTERPRISES,"932,642.424",INR,2023_DOLBU_818280_1
Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun,Nala Safai Bhaag -3,720/NPI(2023-24) 3,2023_DOLBU_818303_1,13-Jul-2023,"INR 1,011,477",30,MOHAMMAD FARAZ,24-Jun-2024 02:04 PM,AOC_818303.pdf (506.00 KB),AOC,M/S M.A. ENTERPRISES,"1,010,364.375",INR,2023_DOLBU_818293_1
Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun,Nala Safai Bhaag -3,720/NPI(2023-24) 3,2023_DOLBU_818303_1,13-Jul-2023,"INR 1,011,477",30,MOHAMMAD FARAZ,24-Jun-2024 02:04 PM,AOC_818303.pdf (506.00 KB),AOC,M/S M.A. ENTERPRISES,"1,010,364.375",INR,2023_DOLBU_818303_1
Directorate of Local Bodies UP||Nagar Panchayat Baitalpur Deoria,ward no 03 me water cooler sathapna kary,61w3,2023_DOLBU_820168_1,20-Sep-2023,"INR 1,284,614.8",30,Amitabh Mani,22-Jun-2024 01:59 PM,54.pdf (153.00 KB),,AWADHESH KUMAR SHARMA,"1,284,614.8",INR,2023_DOLBU_820168_1
"Chief Engineer PWD Varanasi Zone||S.E. Mirzapur Circle,PWD, Mirzapur||PROVINCIAL DIVISION PWD MIRZAPUR",Renewal of Manikpur Link Road Second,4800/Nivida/2023-24 Dated 21-12-2023,2023_CEUVZ_876126_23,15-Mar-2024,"INR 1,214,270",60,Sunil Dutt,03-May-2024 12:19 PM,Manikpur_Link_Road_II_Shashi_Kala.pdf (263.00 KB),,M/S SHASHI KALA,"1,214,270",INR,2023_CEUVZ_876126_23
"Chief Engineer PWD Varanasi Zone||S.E. Mirzapur Circle,PWD, Mirzapur||PROVINCIAL DIVISION PWD MIRZAPUR",Renewal of Chak Kotar Link Road,4800/Nivida/2023-24 Dated 21-12-2023,2023_CEUVZ_876126_27,15-Mar-2024,"INR 1,220,633",60,Sunil Dutt,03-May-2024 02:58 PM,Chakkotar_Kotar_Shailendra_Mishra.pdf (1194.00 KB),,SHAILENDRA KUMAR MISHRA,"1,220,633",INR,2023_CEUVZ_876126_26
"Chief Engineer PWD Varanasi Zone||S.E. Mirzapur Circle,PWD, Mirzapur||PROVINCIAL DIVISION PWD MIRZAPUR",Renewal of Chak Kotar Link Road,4800/Nivida/2023-24 Dated 21-12-2023,2023_CEUVZ_876126_27,15-Mar-2024,"INR 1,220,633",60,Sunil Dutt,03-May-2024 02:58 PM,Chakkotar_Kotar_Shailendra_Mishra.pdf (1194.00 KB),,SHAILENDRA KUMAR MISHRA,"1,220,633",INR,2023_CEUVZ_876126_27
"Chief Engineer PWD Varanasi Zone||S.E. Mirzapur Circle,PWD, Mirzapur||PROVINCIAL DIVISION PWD MIRZAPUR",Renewal of Dubeypatti Link Road,4800/Nivida/2023-24 Dated 21-12-2023,2023_CEUVZ_876126_48,15-Mar-2024,"INR 766,522",60,Sunil Dutt,27-May-2024 04:30 PM,Dubeypatti_Link_Road_Santosh_Pandey.pdf (1188.00 KB),,SANTOSH KUMAR PANDEY,"766,522",INR,2023_CEUVZ_876126_48
"Chief Engineer PWD Varanasi Zone||S.E. Mirzapur Circle,PWD, Mirzapur||PROVINCIAL DIVISION PWD MIRZAPUR",Renewal of Jaikar Kala to Maulimukti Link Road,4800/Nivida/2023-24 Dated 21-12-2023,2023_CEUVZ_876126_4,15-Mar-2024,"INR 2,156,891",60,Sunil Dutt,05-Jun-2024 01:04 PM,Jaikar_Kala_MauliMukti_Vishnu.pdf (982.00 KB),,VISHNU SINGH,"2,156,891",INR,2023_CEUVZ_876126_4
